transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered
5653,2615.14,UPI,Technical Error,2,16,0.18331074305329353,9311.98,0
5654,9211.79,Card,Expired Card,2,4,0.4628892735895028,14996.5,1
5655,1241.6,Card,Bank Declined,1,22,0.6374367364076315,7575.11,1
5656,1331.69,UPI,Insufficient Funds,4,2,0.6374913345748431,2116.11,0
5657,8186.77,UPI,Expired Card,2,6,0.6682029805757095,2593.52,1
5658,2851.61,UPI,Network Error,3,4,0.7144152469996997,36016.6,0
5659,11830.87,Card,Expired Card,4,9,0.5057666377208738,2390.74,0
5660,1523.08,UPI,Insufficient Funds,3,23,0.5748554892513662,9803.8,0
5661,2822.06,UPI,Bank Declined,3,6,0.008406133808297467,9647.84,0
5662,1185.11,Card,Insufficient Funds,1,16,0.16660070534223625,9118.63,0
5663,3002.99,Card,Technical Error,3,16,0.49856404209491756,22533.86,0
5664,679.57,Card,Technical Error,0,6,0.745593058070356,4249.34,1
5665,1830.54,UPI,Network Error,4,5,0.8089249000233989,6557.75,0
5666,708.92,UPI,Insufficient Funds,0,8,0.7289436920805519,5762.47,1
5667,5966.54,UPI,Insufficient Funds,3,7,0.4864027232852096,840.32,0
5668,6103.33,Wallet,Network Error,3,13,0.2812775478468673,3786.87,0
5669,528.34,Card,Network Error,1,21,0.4447161602415107,23519.96,1
5670,11315.01,UPI,Network Error,1,5,0.009294898090054682,61320.89,0
5671,36221.75,UPI,Bank Declined,1,8,0.5979594561118253,20962.58,0
5672,3121.3,Card,Bank Declined,1,19,0.07456690410996147,11950.31,1
5673,1570.09,Card,Insufficient Funds,2,10,0.14539009487371213,2048.05,0
5674,50228.13,UPI,Network Error,1,10,0.6259766204522629,9753.37,1
5675,797.14,NetBanking,Bank Declined,3,7,0.013348672345749324,8943.92,0
5676,3041.5,Card,Expired Card,3,2,0.5735553332944306,84216.65,0
5677,3567.51,Card,Network Error,4,10,0.6383800873202798,1412.64,1
5678,11443.16,NetBanking,Bank Declined,0,3,0.7882750135168789,2319.31,1
5679,4271.58,Card,Bank Declined,2,22,0.06803052796352238,27226.29,0
5680,1810.51,Card,Expired Card,2,2,0.0029316633965185135,37968.24,0
5681,1151.49,Wallet,Insufficient Funds,4,12,0.7668578939298571,11285.3,0
5682,2117.9,UPI,Bank Declined,4,18,0.2900538791991588,5625.13,1
5683,1089.06,UPI,Expired Card,1,7,0.8872052215235805,14371.89,0
5684,3126.99,NetBanking,Network Error,4,20,0.18496859412476419,71526.02,1
5685,1695.62,Card,Network Error,2,20,0.585505755348744,4240.54,1
5686,669.12,NetBanking,Insufficient Funds,0,23,0.109409664354148,12905.52,0
5687,10458.24,UPI,Technical Error,0,21,0.4026901484044082,6621.31,0
5688,1812.26,Card,Insufficient Funds,2,20,0.8820643949689303,11724.96,0
5689,838.71,UPI,Insufficient Funds,1,0,0.6083475084104389,17651.95,1
5690,2519.31,Card,Insufficient Funds,0,20,0.6896170357664869,4507.12,0
5691,3191.9,UPI,Insufficient Funds,0,7,0.2259703304041497,21604.59,1
5692,519.85,UPI,Expired Card,1,8,0.922750920368031,4952.9,1
5693,4153.26,UPI,Network Error,0,5,0.6234824403478229,14365.1,1
5694,1046.12,Card,Network Error,3,10,0.10588548421982313,1161.25,1
5695,16498.57,UPI,Expired Card,2,9,0.015552247836587596,17381.77,0
5696,5033.95,UPI,Insufficient Funds,0,2,0.015922516513863116,3336.79,0
5697,1998.4,UPI,Insufficient Funds,0,7,0.05121179221585359,4915.58,0
5698,1414.93,UPI,Network Error,1,4,0.911615862271614,848.16,0
5699,2683.92,NetBanking,Network Error,0,1,0.3583787296697961,6472.01,1
5700,5501.58,UPI,Bank Declined,1,15,0.2982325275453267,30586.37,1
5701,2905.92,UPI,Insufficient Funds,2,0,0.4165457233451677,1691.81,0
5702,2399.08,NetBanking,Bank Declined,3,23,0.40957158019735407,9843.15,1
5703,3160.14,Card,Bank Declined,4,1,0.2384932756895768,1053.69,0
5704,1629.68,Card,Bank Declined,2,2,0.09182800958495085,6973.83,1
5705,2114.97,Card,Insufficient Funds,0,8,0.10862659262540131,19117.15,0
5706,370.26,NetBanking,Bank Declined,3,16,0.5991886982271626,7269.74,1
5707,7892.96,UPI,Bank Declined,4,23,0.3968350516397654,17686.31,0
5708,4019.04,Wallet,Bank Declined,4,11,0.9024553879162182,4903.11,0
5709,1375.46,NetBanking,Expired Card,0,1,0.4637367104876744,107403.38,1
5710,19905.17,Card,Expired Card,4,23,0.5034915757093484,24364.73,0
5711,3251.97,Card,Network Error,4,1,0.9282449812962554,9991.25,0
5712,1057.7,Card,Expired Card,2,22,0.5016407394901954,44888.08,0
5713,7021.54,UPI,Expired Card,2,18,0.5019819775543107,32681.42,0
5714,4438.4,UPI,Bank Declined,4,19,0.36316298029330096,4734.33,0
5715,4423.03,Wallet,Bank Declined,1,16,0.7104118603834132,13370.26,1
5716,1947.39,Card,Expired Card,0,16,0.3922276681516593,6027.24,0
5717,4677.39,UPI,Network Error,1,12,0.5883221703998907,20305.14,1
5718,2294.43,Card,Insufficient Funds,1,11,0.44739534372807843,39021.61,0
5719,5197.54,Card,Network Error,4,10,0.5287448609658861,1844.8,0
5720,443.66,UPI,Insufficient Funds,0,10,0.8270272991617061,9128.13,0
5721,1931.64,Card,Bank Declined,1,23,0.41373302134269896,34977.07,1
5722,16683.16,Card,Insufficient Funds,2,7,0.23007780601965844,17333.67,0
5723,1384.28,UPI,Insufficient Funds,2,17,0.5703204254480023,12425.94,0
5724,1629.72,Wallet,Insufficient Funds,0,3,0.9375088185416306,23744.8,1
5725,1904.62,UPI,Technical Error,1,17,0.6932120208290181,2126.47,1
5726,884.65,UPI,Bank Declined,3,14,0.30836324388344494,14302.87,1
5727,327.58,UPI,Insufficient Funds,3,23,0.9629938318266964,27822.61,0
5728,2367.08,Card,Insufficient Funds,0,6,0.34271690116641507,14320.39,0
5729,3414.75,UPI,Network Error,0,22,0.983254023818947,2393.69,1
5730,2828.48,UPI,Expired Card,3,14,0.19198972865646347,5558.95,0
5731,2578.91,NetBanking,Insufficient Funds,1,18,0.9996495343405326,8193.02,1
5732,3112.06,UPI,Insufficient Funds,1,20,0.07590564990860005,3571.79,0
5733,8290.3,Card,Bank Declined,4,16,0.7132398817256519,3290.09,0
5734,2464.03,Card,Network Error,0,9,0.7404415860458121,13242.9,1
5735,1678.94,Wallet,Bank Declined,1,10,0.6795746869647934,42084.12,0
5736,2250.43,Card,Bank Declined,3,13,0.7776067676462705,1229.87,1
5737,5320.63,UPI,Bank Declined,3,3,0.4718329416475755,4998.99,0
5738,12234.64,UPI,Bank Declined,2,3,0.05411394657590751,3934.88,0
5739,1590.58,NetBanking,Expired Card,1,0,0.3577532927344881,36353.54,0
5740,3290.96,NetBanking,Insufficient Funds,4,11,0.6423144972001485,16700.32,1
5741,4181.22,UPI,Insufficient Funds,4,6,0.646247047300883,32582.21,0
5742,1104.8,Card,Technical Error,0,4,0.1951938323133201,19649.41,0
5743,3042.45,UPI,Technical Error,2,0,0.25300520630988,26403.22,0
5744,688.37,Wallet,Insufficient Funds,3,20,0.48669813788244776,10793.29,0
5745,508.24,NetBanking,Expired Card,3,23,0.7286105227122195,13040.9,1
5746,4301.62,Wallet,Network Error,0,7,0.8527981030024561,13695.43,1
5747,2030.68,NetBanking,Bank Declined,4,17,0.08648484804092271,8377.08,0
5748,3649.26,NetBanking,Bank Declined,4,12,0.9256199156722124,8144.34,1
5749,2928.09,UPI,Bank Declined,3,16,0.9277316625459749,13028.76,1
5750,1122.82,NetBanking,Insufficient Funds,0,1,0.007933742097972596,12702.66,0
5751,2849.06,Card,Bank Declined,1,5,0.5064095756753021,10009.88,1
5752,868.61,Wallet,Network Error,2,20,0.5871442640413287,9708.25,0
5753,11979.74,Card,Technical Error,4,3,0.5537134291234408,16512.55,1
5754,768.18,UPI,Bank Declined,4,7,0.6157716575281936,7132.52,1
5755,2450.91,Card,Bank Declined,4,14,0.5033512818629396,2390.55,0
5756,1051.24,Card,Bank Declined,1,4,0.2938069137666759,9955.17,0
5757,5273.35,UPI,Network Error,1,19,0.09570438616071497,3300.87,1
5758,2140.02,UPI,Technical Error,2,10,0.20837941058865372,22894.59,1
5759,1774.61,Card,Bank Declined,4,7,0.7402551137879775,4505.42,0
5760,6996.75,UPI,Network Error,3,16,0.24106351863197595,4912.99,0
5761,3069.99,UPI,Bank Declined,4,8,0.8297103356277298,12269.84,1
5762,4997.26,UPI,Technical Error,2,17,0.4034883670045254,8008.86,1
5763,1117.3,NetBanking,Insufficient Funds,2,13,0.4144758548981248,26433.96,0
5764,731.56,Card,Bank Declined,3,23,0.8684987411819315,6573.94,1
5765,3318.3,UPI,Bank Declined,1,8,0.21428882827639484,6037.85,0
5766,2167.12,Card,Technical Error,3,9,0.1896192366998316,3777.35,0
5767,5577.16,Card,Network Error,2,23,0.9854064055278317,2476.7,1
5768,2752.02,UPI,Expired Card,3,19,0.540604440258069,4786.86,0
5769,3659.48,UPI,Insufficient Funds,4,1,0.1905207040576561,12227.83,0
5770,587.94,Card,Bank Declined,2,2,0.16580483004483748,29247.85,1
5771,19701.24,UPI,Bank Declined,1,23,0.8616649693260059,18978.77,1
5772,2529.45,Card,Network Error,1,4,0.5998459671374714,4580.45,1
5773,5988.44,UPI,Technical Error,3,3,0.11503825428176595,9530.17,1
5774,1291.95,UPI,Technical Error,3,2,0.8869080885562601,8333.68,0
5775,4056.23,Wallet,Network Error,3,18,0.44390500568062086,25814.39,1
5776,810.1,UPI,Network Error,4,9,0.9893572721303915,30196.15,1
5777,4684.75,Card,Expired Card,1,6,0.28176032768588766,1156.6,0
5778,2088.13,UPI,Bank Declined,2,11,0.528817231448206,32641.44,1
5779,3069.26,UPI,Technical Error,2,7,0.17310028073263073,1686.57,1
5780,5990.76,UPI,Expired Card,1,4,0.43970597868998873,10647.85,0
5781,869.1,UPI,Bank Declined,3,23,0.1765375490093355,1002.3,1
5782,1503.44,UPI,Technical Error,0,12,0.3072310865189316,22372.55,0
5783,4709.44,UPI,Bank Declined,3,8,0.2698657378199687,5776.07,0
5784,24299.75,Card,Insufficient Funds,1,3,0.28309393225719204,15939.19,1
5785,2596.49,Card,Network Error,4,1,0.9698263113913312,6074.32,1
5786,5383.73,UPI,Insufficient Funds,3,4,0.038446485788183105,21406.12,0
5787,2678.54,NetBanking,Bank Declined,2,1,0.49686152537340966,1530.23,0
5788,20790.38,UPI,Technical Error,4,17,0.6292458042643282,14911.69,0
5789,519.45,UPI,Insufficient Funds,1,5,0.6607613744440051,12294.64,1
5790,3276.79,Card,Insufficient Funds,0,10,0.7545456881329851,11789.83,0
5791,586.67,UPI,Network Error,3,9,0.7609654082263794,13541.92,0
5792,243.09,UPI,Bank Declined,4,0,0.9555029824359602,25209.54,0
5793,4013.67,UPI,Bank Declined,4,1,0.7556679546037096,21738.38,0
5794,3427.2,NetBanking,Bank Declined,2,20,0.8236892491731616,1975.46,1
5795,2242.09,Card,Insufficient Funds,3,9,0.5323154152526205,9088.18,0
5796,2680.63,UPI,Insufficient Funds,0,4,0.6576733438233239,11559.8,0
5797,66058.73,UPI,Technical Error,4,11,0.47812431682719425,7583.61,0
5798,2302.67,NetBanking,Insufficient Funds,2,18,0.2764170468044336,9459.13,0
5799,4964.78,Card,Bank Declined,3,20,0.31338308029606665,13069.11,1
5800,1557.19,UPI,Expired Card,3,1,0.36053274334518703,17275.53,1
5801,4004.73,UPI,Technical Error,0,5,0.3406433478855433,14333.35,1
5802,2349.05,UPI,Insufficient Funds,2,14,0.533161062586909,19221.71,0
5803,1977.29,Card,Network Error,0,7,0.24763172530660216,58063.39,0
5804,18377.8,NetBanking,Technical Error,4,15,0.5166421135317542,6586.19,0
5805,9673.88,UPI,Network Error,1,18,0.9162413111608225,7085.62,0
5806,3417.78,UPI,Technical Error,1,17,0.40596382886203886,16368.29,1
5807,297.61,NetBanking,Bank Declined,0,16,0.22264606446152935,8068.16,1
5808,2077.65,Card,Insufficient Funds,0,0,0.34685589563656993,5775.4,1
5809,44490.35,Card,Bank Declined,1,10,0.8768872945043896,5142.51,0
5810,2366.9,UPI,Network Error,4,3,0.9416979234205048,15190.68,1
5811,8984.15,Card,Network Error,0,5,0.8866868931683947,12738.36,1
5812,12606.18,Card,Insufficient Funds,4,6,0.2873476113546234,52337.5,0
5813,3710.66,UPI,Insufficient Funds,4,7,0.3878455136712404,2908.58,0
5814,1284.57,Wallet,Expired Card,2,23,0.9749338245337751,2979.01,1
5815,261.04,NetBanking,Insufficient Funds,4,9,0.3238523106676767,8660.77,0
5816,5908.59,Card,Bank Declined,3,16,0.1378598845947402,3698.62,0
5817,1319.81,Card,Technical Error,1,11,0.28209420431106835,1365.07,1
5818,3555.14,UPI,Bank Declined,1,7,0.9639775254399364,5315.05,0
5819,854.21,UPI,Insufficient Funds,0,11,0.41587545048398067,70491.21,0
5820,2286.47,UPI,Bank Declined,0,16,0.9338819399300049,97424.06,0
5821,3083.19,Card,Network Error,2,2,0.10408221443154897,13932.82,0
5822,3899.46,UPI,Bank Declined,2,13,0.7660555722137676,2660.93,0
5823,977.68,NetBanking,Expired Card,3,11,0.09334339728115126,3708.67,0
5824,9866.6,UPI,Bank Declined,0,4,0.1974957246962854,8889.69,0
5825,1641.07,Card,Network Error,1,12,0.616102241345116,4894.49,0
5826,558.65,Card,Insufficient Funds,3,10,0.4344781618993384,9542.0,0
5827,2673.05,Card,Bank Declined,0,15,0.6666742528438331,8461.66,1
5828,3085.21,NetBanking,Technical Error,3,9,0.9734062920466695,2381.62,1
5829,3500.25,Wallet,Insufficient Funds,4,23,0.052713726723492615,7715.7,0
5830,11639.18,UPI,Network Error,4,7,0.19162667195448124,12874.36,0
5831,2353.25,UPI,Insufficient Funds,3,5,0.6402239225389723,5575.25,0
5832,2644.88,UPI,Insufficient Funds,0,19,0.896526450190398,20881.48,1
5833,989.12,Card,Network Error,4,19,0.7976479100438488,8567.48,0
5834,6772.01,UPI,Network Error,4,23,0.465582485550067,7113.24,0
5835,3584.27,Card,Insufficient Funds,3,2,0.7454746750844375,8620.75,1
5836,1958.57,UPI,Expired Card,4,23,0.20809756103314314,4716.59,0
5837,443.78,Card,Insufficient Funds,1,19,0.013730591574291795,12159.1,0
5838,12637.35,Card,Insufficient Funds,4,9,0.5700166503254148,3437.81,0
5839,873.34,Card,Insufficient Funds,3,17,0.8132446709927228,88321.45,1
5840,1650.32,Card,Insufficient Funds,4,9,0.43344353938032587,61625.71,0
5841,4265.63,UPI,Insufficient Funds,4,12,0.5692487704487538,7501.75,0
5842,900.94,UPI,Technical Error,2,13,0.42218119464045967,14321.62,0
5843,669.47,Card,Bank Declined,3,0,0.5140378998720343,14798.59,1
5844,356.4,UPI,Bank Declined,3,19,0.8843462637849168,14686.22,1
5845,6130.29,NetBanking,Expired Card,2,14,0.4781401093027233,16072.6,0
5846,1728.16,NetBanking,Bank Declined,2,11,0.007475586468569717,17264.51,1
5847,55674.09,NetBanking,Insufficient Funds,1,15,0.7998486423371508,16209.19,0
5848,1102.84,UPI,Bank Declined,4,6,0.617717341402506,3693.56,0
5849,1186.25,Card,Insufficient Funds,0,13,0.7303933369355956,12644.38,1
5850,1693.59,UPI,Bank Declined,0,8,0.9010872063406437,3848.3,1
5851,3801.44,UPI,Bank Declined,2,8,0.2862142362304707,13673.42,1
5852,1862.73,UPI,Network Error,3,9,0.5030699212669656,20665.35,0
5853,5499.06,UPI,Network Error,3,8,0.6024835493458787,11790.39,0
5854,1120.37,UPI,Technical Error,1,15,0.3453911644956822,17128.17,0
5855,748.75,UPI,Technical Error,0,22,0.8460671523538209,10094.62,1
5856,493.63,Wallet,Insufficient Funds,3,7,0.6975661798998583,51491.9,0
5857,322.6,UPI,Insufficient Funds,1,1,0.7334075838130513,12217.48,0
5858,1775.67,NetBanking,Network Error,1,17,0.8080072683765928,3233.7,0
5859,2206.18,UPI,Insufficient Funds,2,23,0.2580841813115833,4982.49,0
5860,1585.35,UPI,Insufficient Funds,0,17,0.7456417896649775,12512.65,1
5861,10336.18,Card,Network Error,1,11,0.7738068595503005,30109.56,1
5862,10178.47,Card,Bank Declined,1,23,0.8423925466510337,12112.04,1
5863,2132.81,UPI,Technical Error,1,2,0.4885378305016911,10156.09,0
5864,495.75,UPI,Bank Declined,0,1,0.5041896154937485,2649.35,1
5865,1691.37,UPI,Expired Card,2,5,0.0981782201011705,53970.95,0
5866,1636.28,UPI,Technical Error,4,5,0.8521209588182299,2147.69,0
5867,1545.13,Card,Insufficient Funds,3,16,0.5334881887126651,1727.35,0
5868,1483.68,Card,Network Error,0,15,0.5944347216442184,5063.31,1
5869,1550.82,UPI,Network Error,0,22,0.12144065648612257,14655.72,1
5870,2025.27,NetBanking,Network Error,0,12,0.6018225319063348,5431.54,1
5871,1578.86,UPI,Bank Declined,4,11,0.04198835009510593,4375.28,0
5872,3671.38,Card,Bank Declined,3,10,0.9232087666406505,3560.52,1
5873,4274.27,Card,Bank Declined,3,14,0.8635374720025971,47463.1,0
5874,1199.13,Wallet,Bank Declined,1,16,0.19431742363122462,11330.67,1
5875,10626.07,UPI,Expired Card,1,19,0.5938006660566318,19852.28,0
5876,1118.72,Card,Bank Declined,2,21,0.6026991205028633,63399.91,0
5877,591.23,UPI,Insufficient Funds,0,23,0.8034324147019728,61399.27,1
5878,4362.4,Card,Insufficient Funds,2,7,0.7569203627523046,3299.75,1
5879,1316.32,UPI,Technical Error,0,6,0.9932432155768192,10401.08,1
5880,4110.47,UPI,Network Error,3,10,0.3508406771345671,17808.32,0
5881,269.44,NetBanking,Technical Error,2,20,0.12463245181772686,9030.49,0
5882,11997.53,UPI,Technical Error,3,21,0.5734717199517302,4122.61,0
5883,5838.87,NetBanking,Technical Error,1,7,0.7639916740667151,563.1,1
5884,664.82,NetBanking,Network Error,3,18,0.2857933523056404,31127.17,0
5885,679.41,Card,Insufficient Funds,4,5,0.2362063668579889,51452.1,0
5886,15871.27,UPI,Insufficient Funds,2,19,0.802454595279684,16927.03,1
5887,1425.99,UPI,Network Error,0,18,0.7537222917252228,7913.68,0
5888,1294.42,Wallet,Bank Declined,3,18,0.2033919677371866,4662.14,0
5889,309.19,UPI,Network Error,2,3,0.869270603995332,9224.33,1
5890,2099.01,Card,Bank Declined,0,21,0.1347294172591591,30816.95,1
5891,2373.88,Card,Network Error,2,14,0.10923982527179277,14065.99,0
5892,6096.64,NetBanking,Insufficient Funds,2,16,0.3511072364584986,919.16,1
5893,735.77,Card,Insufficient Funds,4,17,0.8865325929586335,40276.3,1
5894,651.78,Card,Technical Error,3,19,0.6954401686592102,15970.63,1
5895,4679.58,UPI,Insufficient Funds,4,11,0.3947185825512348,2773.8,0
5896,8157.8,UPI,Network Error,1,9,0.1572509234518722,14641.32,0
5897,619.46,UPI,Network Error,2,8,0.7134765127226445,9975.78,1
5898,8791.27,NetBanking,Expired Card,3,7,0.5991472194883126,9939.35,1
5899,3095.0,Card,Technical Error,1,7,0.9876829110691309,2957.18,1
5900,8882.21,Card,Bank Declined,1,10,0.7655594618145449,6240.24,1
5901,2778.81,Card,Network Error,4,22,0.10212395640847138,1616.6,0
5902,239.3,Card,Insufficient Funds,1,11,0.7282150594106311,27612.12,0
5903,2560.69,UPI,Bank Declined,0,21,0.25744704551645026,3439.17,0
5904,8605.39,UPI,Technical Error,0,22,0.9618956989754177,24890.26,1
5905,1219.57,UPI,Network Error,0,5,0.019273617474210747,14979.74,1
5906,2022.39,Card,Bank Declined,1,2,0.23835059031796446,5453.24,1
5907,2499.55,UPI,Insufficient Funds,2,14,0.4989983765118249,3833.16,0
5908,164.1,Card,Technical Error,3,5,0.07906840045385943,9990.71,0
5909,15856.7,Card,Bank Declined,0,6,0.3440628343441985,23979.4,1
5910,1210.3,UPI,Technical Error,0,5,0.49723497321192345,18268.05,0
5911,4943.04,UPI,Network Error,0,1,0.4469332527067009,14260.72,1
5912,2733.39,UPI,Bank Declined,4,5,0.46058522506740074,6883.45,0
5913,10484.14,UPI,Insufficient Funds,4,1,0.8790230519393539,18328.16,0
5914,4474.08,Card,Insufficient Funds,0,0,0.505290873565318,1732.59,0
5915,2356.84,UPI,Technical Error,0,14,0.941046850825897,10364.89,1
5916,1219.85,NetBanking,Technical Error,4,9,0.14773168076407872,8174.61,0
5917,6620.0,Card,Network Error,3,9,0.28025608750603437,2383.81,1
5918,457.86,UPI,Bank Declined,2,9,0.6565157751939338,5712.24,1
5919,5686.73,Card,Network Error,3,4,0.28312258190228146,44013.96,1
5920,993.22,Card,Bank Declined,2,3,0.34727606941405154,14343.01,0
5921,10428.35,Card,Network Error,1,14,0.901028198007591,20724.95,1
5922,3502.74,UPI,Bank Declined,1,8,0.5385591748050331,5188.17,0
5923,5676.69,UPI,Technical Error,3,15,0.3346607559593171,1510.86,1
5924,3235.66,UPI,Technical Error,4,8,0.7767117778909127,36356.18,1
5925,516.78,UPI,Bank Declined,0,18,0.07066475405020323,3894.59,0
5926,1260.51,Card,Technical Error,1,13,0.5636626102062126,5826.83,1
5927,5839.44,Card,Bank Declined,4,11,0.09966972214657233,2103.32,0
5928,3521.55,NetBanking,Insufficient Funds,4,11,0.17685080204936598,32612.26,0
5929,9710.76,UPI,Insufficient Funds,2,2,0.06244545428950332,11278.46,0
5930,4461.65,UPI,Network Error,1,18,0.9016830287828005,7102.04,1
5931,1133.76,Card,Technical Error,3,10,0.04820445876783652,14963.41,0
5932,1344.71,UPI,Technical Error,4,4,0.516416447940187,5596.65,0
5933,3304.09,UPI,Network Error,3,5,0.22497740198409888,4426.21,0
5934,294.7,Card,Insufficient Funds,3,5,0.3835886336972276,2487.1,0
5935,15889.95,UPI,Insufficient Funds,1,18,0.4936561846798305,2188.15,0
5936,4636.65,Card,Bank Declined,3,13,0.45006014128377525,23645.7,1
5937,10168.34,UPI,Technical Error,3,15,0.7480871898717718,28790.85,0
5938,613.63,Card,Expired Card,0,11,0.9118833262561259,1486.73,1
5939,10348.17,NetBanking,Insufficient Funds,3,17,0.30027221408469884,7698.52,0
5940,27764.09,UPI,Technical Error,0,21,0.024540497156058882,9005.04,0
5941,795.62,NetBanking,Network Error,1,12,0.8939454357398325,4229.95,0
5942,6447.2,Card,Insufficient Funds,3,19,0.9787840656993941,3586.57,0
5943,2984.27,NetBanking,Network Error,4,8,0.4333511743728645,8967.66,0
5944,636.23,UPI,Technical Error,3,17,0.4557888773492279,4037.21,0
5945,4879.92,Card,Bank Declined,0,3,0.14415611048627497,8367.05,0
5946,6860.96,UPI,Technical Error,4,10,0.47552345009598507,2751.26,0
5947,1634.14,Card,Insufficient Funds,1,17,0.30334923598097385,4519.84,1
5948,9565.48,Card,Insufficient Funds,2,20,0.9943800675361362,6144.82,1
5949,562.98,UPI,Insufficient Funds,2,2,0.18484796420664384,5802.22,0
5950,668.64,NetBanking,Technical Error,0,3,0.37858673201245796,25491.71,0
5951,3417.27,UPI,Bank Declined,1,8,0.6165019819986037,4664.78,0
5952,3057.6,UPI,Technical Error,1,12,0.3451235518223985,20800.5,1
5953,1455.97,Card,Network Error,3,14,0.4744235390520273,413.33,0
5954,6698.2,Card,Bank Declined,2,9,0.9734836332408764,8119.77,0
5955,5068.98,UPI,Technical Error,3,20,0.5080713760507982,997.51,1
5956,7031.39,UPI,Bank Declined,1,8,0.9103204384738176,27815.57,0
5957,2635.59,Wallet,Technical Error,0,15,0.043082868745279446,61374.89,0
5958,5445.69,Card,Insufficient Funds,0,15,0.11981834390183577,7815.73,0
5959,1909.03,UPI,Network Error,4,12,0.9445115947531172,45363.55,1
5960,23244.38,UPI,Technical Error,0,4,0.1287311116880948,3652.18,0
5961,1322.73,Wallet,Technical Error,2,9,0.7365511953910377,21644.06,0
5962,24472.31,Card,Insufficient Funds,4,23,0.44600360415214946,18879.38,0
5963,3086.79,NetBanking,Network Error,2,0,0.4067483291999553,6951.29,1
5964,753.32,UPI,Bank Declined,3,2,0.6592202642760787,8030.65,0
5965,11708.61,Card,Bank Declined,3,20,0.7276008252588279,11295.97,1
5966,3380.91,Card,Insufficient Funds,0,2,0.9319692802857061,9955.36,1
5967,6982.23,UPI,Insufficient Funds,4,9,0.25688548887519447,11431.26,0
5968,10136.07,Card,Technical Error,2,16,0.6980803776614165,68832.93,1
5969,4179.54,Card,Technical Error,2,17,0.34228581767265776,60164.58,1
5970,1648.73,UPI,Bank Declined,1,12,0.7176097448829775,18928.9,1
5971,7908.66,NetBanking,Technical Error,0,1,0.14211612592037715,64087.06,0
5972,2983.21,NetBanking,Insufficient Funds,3,15,0.45754254973052944,2709.09,0
5973,5918.62,NetBanking,Network Error,1,3,0.18362972767632346,18461.27,0
5974,345.94,NetBanking,Technical Error,3,21,0.33644622977267724,19187.54,0
5975,4660.98,UPI,Technical Error,3,17,0.7156294074624721,5367.96,0
5976,1574.06,UPI,Bank Declined,2,13,0.2333498494759655,70012.89,1
5977,15573.24,NetBanking,Technical Error,3,5,0.6848839038169878,40849.78,0
5978,5558.52,UPI,Bank Declined,4,10,0.4959401940474869,13848.13,1
5979,3789.0,UPI,Technical Error,3,16,0.09203655705661307,3990.14,0
5980,4847.94,Card,Network Error,4,7,0.38669468521613404,1744.04,1
5981,1098.34,UPI,Technical Error,3,2,0.8692062029602516,2883.77,1
5982,15112.19,Card,Insufficient Funds,1,23,0.9892908979563472,41726.72,1
5983,21837.2,UPI,Network Error,2,2,0.36892109731775835,6167.62,1
5984,4415.66,UPI,Network Error,1,16,0.05487473121869779,25671.77,1
5985,14623.77,Wallet,Network Error,2,3,0.13018777430610795,11678.25,0
5986,1687.24,Card,Network Error,1,18,0.7881484139444392,1069.87,0
5987,1343.3,Card,Expired Card,0,7,0.6557870731896784,6243.19,1
5988,3105.48,Card,Technical Error,3,16,0.2850119992218413,3109.0,1
5989,4605.2,NetBanking,Insufficient Funds,3,21,0.3912985627074137,18634.98,0
5990,2010.25,Card,Technical Error,0,4,0.8111502312455718,19693.79,1
5991,5103.94,Card,Insufficient Funds,0,10,0.4131099469578682,6736.89,1
5992,4049.67,Wallet,Network Error,4,11,0.7557732118360941,37828.71,0
5993,1098.49,UPI,Technical Error,1,20,0.29520570138356583,23909.91,0
5994,5008.01,NetBanking,Insufficient Funds,3,14,0.724811798594977,5281.92,0
5995,7069.38,UPI,Technical Error,4,11,0.4663974431054343,13984.97,1
5996,3538.54,Card,Technical Error,3,21,0.5453542816604049,3670.38,0
5997,9439.4,UPI,Network Error,0,6,0.5987331123503699,5790.93,1
5998,882.36,Card,Bank Declined,4,23,0.45057469449970566,14905.13,0
5999,4759.75,Card,Bank Declined,4,2,0.46613561969719464,8593.1,0
6000,924.93,Wallet,Expired Card,4,9,0.265708620692624,1965.04,0
6001,978.4,Wallet,Insufficient Funds,1,15,0.985764378110567,12288.05,0
6002,1586.16,Wallet,Network Error,4,0,0.9058150560487886,5892.88,1
6003,1162.05,UPI,Insufficient Funds,3,20,0.5273828276187854,3652.04,1
6004,1723.31,Wallet,Insufficient Funds,1,10,0.03462941255648955,2711.07,0
6005,2406.31,UPI,Technical Error,3,16,0.1684279708549884,6679.27,1
6006,6885.37,NetBanking,Bank Declined,4,13,0.8539352114361102,10456.36,0
6007,2162.11,UPI,Expired Card,4,17,0.9308120730797638,6432.15,0
6008,610.56,Card,Network Error,3,11,0.16129210457444332,11006.13,0
6009,9321.4,Wallet,Network Error,2,15,0.7345186563567961,6236.58,0
6010,1290.66,NetBanking,Insufficient Funds,4,7,0.6230233095760298,14635.91,0
6011,2810.96,Card,Expired Card,4,2,0.3033849699511225,6995.23,0
6012,4658.91,Card,Insufficient Funds,1,10,0.43609140362672616,1578.82,1
6013,3639.53,UPI,Network Error,3,14,0.6772694273755229,2442.2,0
