transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered,recovery_probability,expected_revenue,recommended_retry_delay,historical_timing_recovery_rate,recommended_action,final_retry_delay_minutes,priority_score
1919,2519.6,Wallet,Bank Declined,2,2,0.4370300092586292,7468.85,1,0.3461549387089016,872.1719835709486,360,0.3333333333333333,DO_NOT_RETRY,,523.3031901425691
605,4507.22,UPI,Network Error,4,18,0.9592434679225742,5494.8,0,0.5804753126032636,2616.329938471682,15,0.7391304347826086,DO_NOT_RETRY,,523.2659876943363
8047,1588.87,UPI,Network Error,1,16,0.115858180605561,1009.9,0,0.4114239263685235,653.6991338891559,15,0.7391304347826086,DO_NOT_RETRY,,522.9593071113247
9959,5713.96,Card,Technical Error,3,4,0.0695446822106202,9156.54,0,0.22864427751314884,1306.464255939032,60,0.6748166259168704,DO_NOT_RETRY,,522.5857023756129
109,3856.64,UPI,Bank Declined,3,22,0.5713138383162337,8832.49,0,0.33868227500619924,1306.175609079908,360,0.3333333333333333,DO_NOT_RETRY,,522.4702436319633
692,9502.69,UPI,Expired Card,4,22,0.7402691124821116,28311.34,0,0.2748815231168965,2612.1139009077015,360,0.13221153846153846,DO_NOT_RETRY,,522.4227801815401
6251,1686.32,UPI,Insufficient Funds,2,21,0.9768574456335138,37725.79,1,0.5162331431827598,870.5342740119515,1440,0.5732984293193717,WAIT_AND_NOTIFY,,522.3205644071709
9009,4044.65,UPI,Bank Declined,3,13,0.5238910353829083,14788.96,0,0.3227432203182526,1305.3833660602204,360,0.3333333333333333,DO_NOT_RETRY,,522.1533464240882
9231,2827.77,UPI,Insufficient Funds,2,21,0.5960585894214749,2042.02,0,0.30763753104544483,869.9281811643775,1440,0.5732984293193717,WAIT_AND_NOTIFY,,521.9569086986265
1979,1376.26,NetBanking,Technical Error,2,12,0.6976986953405354,27870.65,1,0.6320772287366692,869.9026068211283,60,0.6748166259168704,RETRY,60.0,521.9415640926769
6744,670.17,UPI,Bank Declined,0,0,0.9144906616130566,5558.06,1,0.7787787906670806,521.9141821413574,360,0.3333333333333333,RETRY_LATER,360.0,521.9141821413574
7537,1936.32,NetBanking,Technical Error,3,11,0.9679467854021748,8748.17,1,0.6734515308229837,1304.0176681631597,60,0.6748166259168704,DO_NOT_RETRY,,521.6070672652639
8136,2637.44,UPI,Bank Declined,3,10,0.8548829034338018,7048.47,0,0.4943641685386739,1303.85583267064,360,0.3333333333333333,DO_NOT_RETRY,,521.542333068256
677,981.84,Card,Technical Error,1,5,0.5927287846475592,8421.0,0,0.6639612480120844,651.9037117481851,60,0.6748166259168704,RETRY,60.0,521.5229693985481
9481,5344.57,Card,Insufficient Funds,3,9,0.5815397646821692,6416.72,0,0.24356814882328118,1301.767021156444,1440,0.5732984293193717,DO_NOT_RETRY,,520.7068084625776
1579,1429.97,UPI,Network Error,2,21,0.6603660251134209,3441.2,0,0.6068077136054384,867.7168262243688,15,0.7391304347826086,RETRY,15.0,520.6300957346212
8390,851.16,Card,Network Error,0,7,0.2702529885377037,14998.11,1,0.6115403105100642,520.5186506937462,15,0.7391304347826086,RETRY,15.0,520.5186506937462
7637,994.65,Card,Technical Error,0,1,0.1349693360647926,19925.41,0,0.5233056995935399,520.5060141007144,60,0.6748166259168704,RETRY,60.0,520.5060141007144
277,3637.53,UPI,Bank Declined,3,6,0.5898312397778944,8025.4,0,0.3571010541534207,1298.9657975146924,360,0.3333333333333333,DO_NOT_RETRY,,519.586319005877
799,3066.58,Card,Technical Error,2,18,0.027696449045257,24327.44,0,0.2823658087780683,865.8973418826486,60,0.6748166259168704,DO_NOT_RETRY,,519.5384051295891
8089,4630.19,Card,Technical Error,3,6,0.197393592538114,6983.73,0,0.28047844845243586,1298.668507239984,60,0.6748166259168704,DO_NOT_RETRY,,519.4674028959936
6711,8712.74,UPI,Insufficient Funds,3,7,0.3370496585507788,1067.59,0,0.14896120378578437,1297.860238672555,1440,0.5732984293193717,DO_NOT_RETRY,,519.144095469022
6208,3392.04,NetBanking,Network Error,3,15,0.3325437137052091,78116.48,1,0.3826031635830269,1297.8052350001706,15,0.7391304347826086,DO_NOT_RETRY,,519.1220940000683
1246,876.61,NetBanking,Bank Declined,1,5,0.9647024710600154,6677.7,1,0.739247905964568,648.0321068476,360,0.3333333333333333,RETRY_LATER,360.0,518.42568547808
4661,13120.89,Card,Insufficient Funds,3,12,0.109622419356142,1223.21,0,0.09867446305223292,1294.6967755174123,1440,0.5732984293193717,DO_NOT_RETRY,,517.8787102069649
3614,4428.52,Card,Bank Declined,3,16,0.4341636947927748,14857.28,0,0.29229437573882683,1294.4314888469096,360,0.3333333333333333,DO_NOT_RETRY,,517.7725955387639
464,3692.21,UPI,Bank Declined,3,13,0.5839629014162215,9548.36,0,0.35050278860698736,1294.129901122605,360,0.3333333333333333,DO_NOT_RETRY,,517.651960449042
9205,971.75,UPI,Technical Error,1,16,0.6311474094177983,18705.28,1,0.6658583489047585,647.0478505481991,60,0.6748166259168704,RETRY,60.0,517.6382804385593
5339,2106.56,UPI,Bank Declined,2,23,0.5385116799279422,4073.77,1,0.40953676820181045,862.7137744232058,360,0.3333333333333333,DO_NOT_RETRY,,517.6282646539235
3786,1718.91,Card,Insufficient Funds,1,5,0.5038110245837941,19799.94,1,0.3763241222424673,646.8672969637995,1440,0.5732984293193717,WAIT_AND_NOTIFY,,517.4938375710396
7084,1553.26,UPI,Insufficient Funds,1,1,0.6099807644471934,10354.21,0,0.4162200536377718,646.4979605134055,1440,0.5732984293193717,WAIT_AND_NOTIFY,,517.1983684107244
2271,4220.36,UPI,Insufficient Funds,3,20,0.7645922504458386,8417.47,0,0.30625000771953337,1292.4852825792098,1440,0.5732984293193717,DO_NOT_RETRY,,516.9941130316839
6851,972.22,UPI,Technical Error,1,3,0.6173034963029923,12162.81,0,0.6646533395322511,646.1892697600452,60,0.6748166259168704,RETRY,60.0,516.9514158080362
9669,1182.13,NetBanking,Technical Error,2,18,0.9193977476873136,16397.73,1,0.7288378113955224,861.5810419849889,60,0.6748166259168704,RETRY,60.0,516.9486251909933
6146,2392.0,UPI,Technical Error,2,11,0.2193641798308024,12101.31,1,0.3601478302928851,861.4736100605812,60,0.6748166259168704,DO_NOT_RETRY,,516.8841660363487
3082,3430.15,UPI,Insufficient Funds,3,15,0.903065306840576,6380.24,1,0.3764686563124928,1291.3439614502972,1440,0.5732984293193717,DO_NOT_RETRY,,516.537584580119
6931,1363.28,Card,Technical Error,1,22,0.2497005149310888,6873.99,1,0.47352520487311706,645.547441299423,60,0.6748166259168704,DO_NOT_RETRY,,516.4379530395385
3338,2568.38,UPI,Technical Error,3,9,0.6665654573594721,3254.52,1,0.5020342503614447,1289.4147279433273,60,0.6748166259168704,DO_NOT_RETRY,,515.7658911773309
5511,3413.74,Card,Insufficient Funds,3,1,0.8606484754683704,6641.13,0,0.3776890383704153,1289.3321778466213,1440,0.5732984293193717,DO_NOT_RETRY,,515.7328711386485
3654,1305.51,NetBanking,Bank Declined,1,20,0.491113052343833,1872.02,0,0.4935536744707334,644.3392575582872,360,0.3333333333333333,DO_NOT_RETRY,,515.4714060466298
9710,1017.29,UPI,Network Error,0,13,0.1041846480863597,20099.39,0,0.5066227327325886,515.3822397815351,15,0.7391304347826086,RETRY,15.0,515.3822397815351
590,1266.38,UPI,Insufficient Funds,0,18,0.3882759797060824,89611.8,1,0.40691000265548827,515.3026891628573,1440,0.5732984293193717,WAIT_AND_NOTIFY,,515.3026891628573
5297,3227.86,Card,Bank Declined,2,23,0.2077009368918225,11416.12,0,0.2659866495477533,858.5676666092111,360,0.3333333333333333,DO_NOT_RETRY,,515.1405999655266
5663,3002.99,Card,Technical Error,3,16,0.4985640420949175,22533.86,0,0.4285464556436362,1286.920720833283,60,0.6748166259168704,DO_NOT_RETRY,,514.7682883333132
911,2191.24,Wallet,Network Error,2,15,0.2940140866201017,11349.93,1,0.39145897847130995,857.7805719854731,15,0.7391304347826086,DO_NOT_RETRY,,514.6683431912838
2966,2301.11,Card,Bank Declined,2,20,0.4305190524239118,11554.03,0,0.37248434088925486,857.1274416636733,360,0.3333333333333333,DO_NOT_RETRY,,514.2764649982039
3261,2349.34,UPI,Network Error,3,0,0.6896176642142391,15584.54,0,0.5472402043069284,1285.6533015864393,15,0.7391304347826086,DO_NOT_RETRY,,514.2613206345758
1523,2376.81,UPI,Network Error,3,15,0.7034866414637879,2728.72,1,0.5406824524228572,1285.099459743171,15,0.7391304347826086,DO_NOT_RETRY,,514.0397838972684
8489,5277.15,Card,Insufficient Funds,3,12,0.5842482379180547,7237.84,0,0.24350699715619298,1285.0229500428036,1440,0.5732984293193717,DO_NOT_RETRY,,514.0091800171215
2050,3481.4,NetBanking,Technical Error,3,23,0.4025227888323295,7356.94,0,0.36905877930471886,1284.8412342714482,60,0.6748166259168704,DO_NOT_RETRY,,513.9364937085793
4713,4490.13,Card,Technical Error,4,1,0.9361574814569448,6125.12,1,0.5718471862640989,2567.6682064600186,60,0.6748166259168704,DO_NOT_RETRY,,513.5336412920036
5083,3243.69,Card,Insufficient Funds,1,21,0.0944451187112056,47378.02,0,0.1978872785863294,641.8849866776908,1440,0.5732984293193717,WAIT_AND_NOTIFY,,513.5079893421527
3695,7130.93,NetBanking,Technical Error,4,23,0.5502539440002071,34012.83,1,0.359823205309818,2565.8740894399402,60,0.6748166259168704,DO_NOT_RETRY,,513.174817887988
3820,912.3,Card,Bank Declined,0,15,0.4366753042395924,6838.89,1,0.5624844893227965,513.1545996091872,360,0.3333333333333333,DO_NOT_RETRY,,513.1545996091872
9096,3482.52,UPI,Expired Card,2,22,0.2969388770227198,43636.96,0,0.24555439378942784,855.1480874595583,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,513.0888524757349
5688,1812.26,Card,Insufficient Funds,2,20,0.8820643949689303,11724.96,0,0.47179897783810354,855.0224155768815,1440,0.5732984293193717,WAIT_AND_NOTIFY,,513.0134493461288
8236,6557.02,Card,Expired Card,3,8,0.3250280983066608,1758.85,0,0.1955417688281654,1282.1712890416572,360,0.13221153846153846,DO_NOT_RETRY,,512.8685156166629
2307,5468.3,UPI,Technical Error,3,11,0.1213842754058689,7351.81,0,0.23443733718037588,1281.9736909034496,60,0.6748166259168704,DO_NOT_RETRY,,512.7894763613798
2491,2939.99,UPI,Expired Card,2,3,0.4015280272925481,8566.7,1,0.29045886644772273,853.9461627676403,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,512.3676976605842
6747,1147.55,Card,Network Error,1,3,0.3455860892401832,1257.58,0,0.5580691999930181,640.4123104519879,15,0.7391304347826086,RETRY,15.0,512.3298483615903
7848,3196.16,UPI,Bank Declined,3,18,0.6877977757168012,9955.0,1,0.40073117442563305,1280.8009504522313,360,0.3333333333333333,DO_NOT_RETRY,,512.3203801808926
7147,5375.67,Card,Bank Declined,3,4,0.2882828661297713,22633.26,0,0.2381576736898744,1280.257061724447,360,0.3333333333333333,DO_NOT_RETRY,,512.1028246897789
4362,1306.87,UPI,Network Error,2,11,0.7336553526655217,13916.88,1,0.6530724731936836,853.4808230426291,15,0.7391304347826086,RETRY,15.0,512.0884938255774
3741,1458.73,UPI,Network Error,2,22,0.6099745925160445,17325.01,1,0.5845935990267491,852.7642207082897,15,0.7391304347826086,RETRY,15.0,511.6585324249738
2770,2449.24,UPI,Bank Declined,3,3,0.9003009356916752,2371.92,0,0.521985749962809,1278.4683782389102,360,0.3333333333333333,DO_NOT_RETRY,,511.3873512955641
4842,3215.36,NetBanking,Technical Error,2,19,0.0005740116675021,5554.78,0,0.26497161385455775,851.9791283233908,60,0.6748166259168704,DO_NOT_RETRY,,511.18747699403445
5474,1807.68,UPI,Bank Declined,1,7,0.2363225838139225,2285.29,0,0.3534309147207283,638.8899959223661,360,0.3333333333333333,DO_NOT_RETRY,,511.1119967378929
2008,1316.74,UPI,Bank Declined,0,10,0.1326792117185119,4078.22,1,0.3876655328684436,510.4547137491944,360,0.3333333333333333,DO_NOT_RETRY,,510.4547137491944
5941,795.62,NetBanking,Network Error,1,12,0.8939454357398325,4229.95,0,0.8018236205314834,637.9469089672588,15,0.7391304347826086,RETRY,15.0,510.35752717380706
875,2883.83,UPI,Bank Declined,2,12,0.2804368171180852,23283.69,0,0.2948497979050264,850.2966926924523,360,0.3333333333333333,DO_NOT_RETRY,,510.1780156154714
4794,3882.63,UPI,Insufficient Funds,2,18,0.380264533240386,4369.18,0,0.21899022958067077,850.2580350767997,1440,0.5732984293193717,WAIT_AND_NOTIFY,,510.1548210460798
2654,8354.71,Card,Insufficient Funds,4,1,0.8821188334824924,30917.87,1,0.30526304642147584,2550.384226567968,1440,0.5732984293193717,DO_NOT_RETRY,,510.07684531359354
2155,845.42,UPI,Network Error,1,12,0.7904016521107659,7336.64,1,0.7536897260487818,637.1843681961611,15,0.7391304347826086,RETRY,15.0,509.7474945569289
6938,1882.09,UPI,Technical Error,3,8,0.9862842758127018,29062.01,0,0.6767684645818074,1273.7391595047739,60,0.6748166259168704,DO_NOT_RETRY,,509.4956638019096
1482,2053.22,UPI,Insufficient Funds,2,12,0.7933648087099936,8521.02,1,0.41351285580575614,849.0328657974945,1440,0.5732984293193717,WAIT_AND_NOTIFY,,509.4197194784967
6589,1236.44,NetBanking,Insufficient Funds,1,22,0.7919128417073924,8751.17,1,0.514908298906256,636.6532170996512,1440,0.5732984293193717,WAIT_AND_NOTIFY,,509.322573679721
351,4068.0,UPI,Insufficient Funds,3,17,0.7502113731105685,47324.35,1,0.31287500056378925,1272.7755022934946,1440,0.5732984293193717,DO_NOT_RETRY,,509.11020091739783
8148,15750.73,Card,Insufficient Funds,4,4,0.5283606934495687,23421.42,0,0.16144697321480808,2542.907684423674,1440,0.5732984293193717,DO_NOT_RETRY,,508.58153688473465
840,2406.7,Card,Network Error,3,10,0.6451943361056267,4876.93,1,0.5282907908129046,1271.4374462494175,15,0.7391304347826086,DO_NOT_RETRY,,508.574978499767
9054,2132.04,UPI,Technical Error,2,2,0.2812941697902931,12324.89,0,0.3973977767443227,847.2679559299658,60,0.6748166259168704,DO_NOT_RETRY,,508.3607735579794
4198,622.88,Card,Technical Error,0,15,0.8052144705167662,10408.35,1,0.8161219626092828,508.3460480700701,60,0.6748166259168704,RETRY,60.0,508.3460480700701
192,7019.16,UPI,Network Error,4,13,0.541476851991898,13635.79,1,0.3620464714043743,2541.2621102227276,15,0.7391304347826086,DO_NOT_RETRY,,508.2524220445454
6070,1812.83,UPI,Technical Error,2,17,0.4343867031994005,5581.53,0,0.466956484960135,846.5127246302815,60,0.6748166259168704,DO_NOT_RETRY,,507.90763477816887
7661,11757.79,Card,Insufficient Funds,3,21,0.1604309628991618,5538.59,0,0.10798708133000683,1269.689424991141,1440,0.5732984293193717,DO_NOT_RETRY,,507.8757699964565
3958,2346.07,Card,Insufficient Funds,2,4,0.6580888002909872,799.85,0,0.36065410318431707,846.1197718576308,1440,0.5732984293193717,WAIT_AND_NOTIFY,,507.67186311457846
4712,5391.24,UPI,Bank Declined,3,17,0.3374208400422898,1601.47,1,0.23515501646046963,1267.7771309423422,360,0.3333333333333333,DO_NOT_RETRY,,507.1108523769369
4110,3758.75,NetBanking,Technical Error,3,17,0.3345834216261855,1622.71,0,0.33698746222113474,1266.6516236236903,60,0.6748166259168704,DO_NOT_RETRY,,506.6606494494761
2169,2358.97,UPI,Network Error,2,11,0.1558849181967243,38016.05,0,0.3577033104442036,843.811378238563,15,0.7391304347826086,DO_NOT_RETRY,,506.2868269431377
8445,3597.78,Card,Network Error,3,20,0.3233255426553759,6126.77,0,0.3517701555695932,1265.591630305171,15,0.7391304347826086,DO_NOT_RETRY,,506.23665212206845
990,3062.19,UPI,Bank Declined,2,6,0.2374986082461355,11130.55,1,0.27552302954234775,843.7038658342818,360,0.3333333333333333,DO_NOT_RETRY,,506.2223195005691
7169,8823.93,Card,Insufficient Funds,4,8,0.8666829639064455,5730.5,0,0.2867994270144555,2530.6980680156644,1440,0.5732984293193717,DO_NOT_RETRY,,506.1396136031328
6354,6213.48,NetBanking,Bank Declined,3,16,0.2201722469383872,8662.03,0,0.20351050601353604,1264.508458904986,360,0.3333333333333333,DO_NOT_RETRY,,505.8033835619944
2531,4786.87,UPI,Technical Error,3,14,0.1935323915404188,12481.07,0,0.26414701965670995,1264.4374439841151,60,0.6748166259168704,DO_NOT_RETRY,,505.7749775936461
1303,2502.49,UPI,Expired Card,1,21,0.1535307657197707,18506.91,1,0.2525767581757285,632.0708115671788,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,505.65664925374307
2829,7719.07,UPI,Network Error,4,16,0.4773734852139132,11503.92,0,0.3275090888413088,2528.0655824022815,15,0.7391304347826086,DO_NOT_RETRY,,505.6131164804562
3534,863.46,Card,Network Error,1,21,0.7127854307878653,18112.07,0,0.7316301475100855,631.7333671690584,15,0.7391304347826086,RETRY,15.0,505.38669373524675
6836,919.06,UPI,Technical Error,0,1,0.1686501923470253,88235.25,0,0.5497838756825568,505.2843687848106,60,0.6748166259168704,RETRY,60.0,505.2843687848106
8884,2024.48,UPI,Insufficient Funds,0,20,0.1101547657453776,5388.38,0,0.249539785745366,505.18830544577855,1440,0.5732984293193717,WAIT_AND_NOTIFY,,505.18830544577855
3072,16358.69,UPI,Technical Error,4,11,0.077322345500853,19041.34,0,0.15431487052300435,2524.3891292759663,60,0.6748166259168704,DO_NOT_RETRY,,504.8778258551931
629,3151.79,Wallet,Network Error,2,23,0.0368234005379517,19574.18,1,0.26691886371335166,841.2722054631046,15,0.7391304347826086,DO_NOT_RETRY,,504.7633232778627
9961,1021.81,Card,Insufficient Funds,0,6,0.5648321256850177,1841.79,1,0.49392140468418916,504.6938305203513,1440,0.5732984293193717,WAIT_AND_NOTIFY,,504.6938305203513
961,5668.74,NetBanking,Bank Declined,3,20,0.2812688199572738,532.46,0,0.22252995757995953,1261.4644717318197,360,0.3333333333333333,DO_NOT_RETRY,,504.5857886927279
3784,923.13,UPI,Insufficient Funds,0,16,0.7007392086256818,3954.11,0,0.5463904918209678,504.38945471469,1440,0.5732984293193717,WAIT_AND_NOTIFY,,504.38945471469
8141,1587.56,UPI,Technical Error,2,1,0.5294969326482134,7643.99,1,0.5294137930716949,840.4761613288999,60,0.6748166259168704,RETRY,60.0,504.28569679733994
3297,15936.91,Card,Insufficient Funds,4,7,0.5117540861927833,38054.12,0,0.158150897164852,2520.4366145355016,1440,0.5732984293193717,DO_NOT_RETRY,,504.0873229071002
486,718.92,UPI,Bank Declined,0,14,0.7392745031551632,5036.76,0,0.6993451361576307,502.77320528644384,360,0.3333333333333333,RETRY_LATER,360.0,502.77320528644384
7382,4426.54,NetBanking,Expired Card,3,7,0.5309432396793292,23105.03,0,0.2837569268925733,1256.0613871670514,360,0.13221153846153846,DO_NOT_RETRY,,502.4245548668206
2589,1339.38,Card,Network Error,2,4,0.6376487000217169,18739.83,0,0.624880275733614,836.9521437120881,15,0.7391304347826086,RETRY,15.0,502.17128622725284
7038,1173.36,UPI,Expired Card,0,11,0.340502872002593,7728.31,0,0.4278075143727553,501.97222506441614,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,501.97222506441614
674,2056.09,UPI,Network Error,2,0,0.2368665038305111,40915.97,0,0.40688955238748614,836.6015397683865,15,0.7391304347826086,DO_NOT_RETRY,,501.96092386103186
6072,659.47,UPI,Network Error,0,8,0.633734050868795,1726.97,1,0.7607859132829612,501.71548623271445,15,0.7391304347826086,RETRY,15.0,501.71548623271445
361,5010.78,UPI,Insufficient Funds,3,0,0.6001273470579759,28515.87,0,0.25013597525948716,1253.376342110733,1440,0.5732984293193717,DO_NOT_RETRY,,501.35053684429323
3314,1080.57,NetBanking,Bank Declined,0,15,0.2510642491818405,7135.34,1,0.46279999698783814,500.08779274514825,360,0.3333333333333333,DO_NOT_RETRY,,500.08779274514825
7847,1222.26,Card,Network Error,2,9,0.7627786687244811,14636.76,1,0.6818093382036545,833.3482817127988,15,0.7391304347826086,RETRY,15.0,500.00896902767926
4210,966.76,UPI,Network Error,1,7,0.5416539491854653,13283.08,1,0.6463033811889443,624.8202567982238,15,0.7391304347826086,RETRY,15.0,499.8562054385791
287,2561.16,UPI,Bank Declined,2,10,0.3508695034798609,10648.77,0,0.3250965846916028,832.6243688487453,360,0.3333333333333333,DO_NOT_RETRY,,499.57462130924716
4746,2241.51,UPI,Network Error,3,17,0.7320743685755086,9157.4,1,0.5570438526130446,1248.6193660706656,15,0.7391304347826086,DO_NOT_RETRY,,499.44774642826627
897,2522.19,UPI,Bank Declined,2,11,0.3632655057819962,9169.69,1,0.3300180132448058,832.3681328259167,360,0.3333333333333333,DO_NOT_RETRY,,499.42087969555
1633,1566.27,UPI,Expired Card,2,16,0.8868290327489984,6622.58,1,0.5310939361977565,831.83649944846,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,499.101899669076
4114,645.19,UPI,Network Error,0,9,0.6630248237352772,9528.74,1,0.7735211997483564,499.06814286564213,15,0.7391304347826086,RETRY,15.0,499.06814286564213
7436,3999.6,UPI,Insufficient Funds,2,5,0.330408013862406,10885.15,0,0.20794580694459996,831.700049455622,1440,0.5732984293193717,WAIT_AND_NOTIFY,,499.0200296733732
6099,3763.27,Card,Bank Declined,2,1,0.0684048371222227,11909.47,1,0.22076227720510613,830.7880549376598,360,0.3333333333333333,DO_NOT_RETRY,,498.4728329625959
742,829.17,NetBanking,Network Error,1,3,0.7481019577735623,3871.63,1,0.7513815581355175,623.023046559227,15,0.7391304347826086,RETRY,15.0,498.4184372473817
2961,1306.99,NetBanking,Technical Error,1,4,0.2357582370240415,3909.67,1,0.476660872548201,622.9909938117733,60,0.6748166259168704,DO_NOT_RETRY,,498.3927950494186
8154,652.04,UPI,Network Error,0,9,0.6391812193221356,7209.91,0,0.763816946422236,498.0392017451547,15,0.7391304347826086,RETRY,15.0,498.0392017451547
3703,1192.35,Card,Insufficient Funds,1,10,0.793670048223755,4111.13,0,0.5219987071989822,622.4051585287065,1440,0.5732984293193717,WAIT_AND_NOTIFY,,497.9241268229652
9766,2204.52,UPI,Insufficient Funds,1,18,0.3470719636155529,23770.52,1,0.28214250011158487,621.9887843459911,1440,0.5732984293193717,WAIT_AND_NOTIFY,,497.59102747679293
884,8468.94,Card,Bank Declined,4,5,0.6078317433235556,16025.51,0,0.29372588951506173,2487.546934749687,360,0.3333333333333333,DO_NOT_RETRY,,497.50938694993727
6024,2263.98,Card,Insufficient Funds,1,7,0.2947908649099647,13750.02,0,0.27444750283165,621.3436574607989,1440,0.5732984293193717,WAIT_AND_NOTIFY,,497.07492596863915
4633,4386.92,UPI,Insufficient Funds,3,20,0.7164184342504875,2435.92,0,0.28278369544192905,1240.5494492081075,1440,0.5732984293193717,DO_NOT_RETRY,,496.219779683243
313,6805.02,UPI,Technical Error,4,20,0.5620643842375914,67292.72,0,0.3645583976467313,2480.8271871539596,60,0.6748166259168704,DO_NOT_RETRY,,496.1654374307918
8535,10575.87,NetBanking,Expired Card,4,4,0.6100575543246238,4781.48,0,0.23454844886336296,2480.5539038805746,360,0.13221153846153846,DO_NOT_RETRY,,496.1107807761148
3867,4103.21,UPI,Bank Declined,3,16,0.4908235372080026,3081.94,0,0.3022654966210884,1240.2588083906162,360,0.3333333333333333,DO_NOT_RETRY,,496.1035233562465
9339,3080.27,Card,Network Error,3,2,0.4014246641742084,5301.41,0,0.40256452111440844,1240.007417453079,15,0.7391304347826086,DO_NOT_RETRY,,496.00296698123157
3609,773.11,UPI,Technical Error,0,21,0.4235659161791849,3229.22,0,0.6415014403721351,495.95117856610136,60,0.6748166259168704,RETRY,60.0,495.95117856610136
3825,1525.21,UPI,Insufficient Funds,2,1,0.9850203721928096,61561.89,1,0.5417915834716519,826.3459410267982,1440,0.5732984293193717,WAIT_AND_NOTIFY,,495.8075646160789
2003,1349.62,UPI,Insufficient Funds,1,3,0.6949654458545106,6988.94,0,0.45915210903846887,619.6808694004983,1440,0.5732984293193717,WAIT_AND_NOTIFY,,495.74469552039864
8335,8361.39,Card,Technical Error,4,19,0.4295718643596934,11508.17,0,0.29644492304033476,2478.6916150602246,60,0.6748166259168704,DO_NOT_RETRY,,495.7383230120448
1840,2420.87,UPI,Technical Error,3,7,0.6825504927962065,2241.16,0,0.5118018596405616,1239.0057679480462,60,0.6748166259168704,DO_NOT_RETRY,,495.60230717921854
3581,24953.55,Card,Insufficient Funds,4,6,0.3107231350367129,3443.11,0,0.0993014363184716,2477.923356244797,1440,0.5732984293193717,DO_NOT_RETRY,,495.5846712489593
7121,1927.95,NetBanking,Technical Error,3,7,0.8957219067341607,14575.93,0,0.6425789496883024,1238.8600860515628,60,0.6748166259168704,DO_NOT_RETRY,,495.54403442062517
4017,1843.03,UPI,Network Error,2,13,0.3104374015531631,70998.06,1,0.44788899381612624,825.4728522729351,15,0.7391304347826086,DO_NOT_RETRY,,495.2837113637611
4171,637.27,UPI,Technical Error,0,11,0.7198413103308045,4153.56,1,0.7769270323002634,495.11228987398886,60,0.6748166259168704,RETRY,60.0,495.11228987398886
2208,4253.99,Card,Bank Declined,3,19,0.4266856040363895,26624.6,0,0.2909282769817443,1237.6059809975702,360,0.3333333333333333,DO_NOT_RETRY,,495.04239239902813
8569,4655.66,Card,Bank Declined,3,3,0.3577693114964655,15193.47,0,0.26573568939605385,1237.175019693632,360,0.3333333333333333,DO_NOT_RETRY,,494.87000787745285
8391,4428.93,NetBanking,Insufficient Funds,3,18,0.6772525231196905,2784.3,0,0.278997105060461,1235.6586485154276,1440,0.5732984293193717,DO_NOT_RETRY,,494.263459406171
7967,8351.94,UPI,Network Error,4,0,0.3532825525747202,71662.46,1,0.29586411873683444,2471.0393678429173,15,0.7391304347826086,DO_NOT_RETRY,,494.20787356858335
4805,2292.17,UPI,Insufficient Funds,1,22,0.3373472504308128,640.65,0,0.26946805248276784,617.6665858594259,1440,0.5732984293193717,WAIT_AND_NOTIFY,,494.13326868754075
3322,1207.05,Card,Insufficient Funds,1,5,0.7675354289603354,5612.52,0,0.5116390481229078,617.5739130367559,1440,0.5732984293193717,WAIT_AND_NOTIFY,,494.0591304294048
1970,9262.88,UPI,Bank Declined,3,7,0.0128146505885009,5006.73,1,0.13331849064283444,1234.9131806056982,360,0.3333333333333333,DO_NOT_RETRY,,493.9652722422793
4125,4054.88,Wallet,Insufficient Funds,1,2,0.0296758666599047,6675.0,1,0.15203162696840708,616.4700035616545,1440,0.5732984293193717,WAIT_AND_NOTIFY,,493.1760028493236
1774,3621.37,UPI,Insufficient Funds,3,19,0.8333124876573444,9853.75,0,0.34040487647919704,1232.7320075354698,1440,0.5732984293193717,DO_NOT_RETRY,,493.09280301418795
3337,760.65,Wallet,Bank Declined,0,15,0.6793054843775875,8937.03,0,0.6479329068619373,492.85016560453255,360,0.3333333333333333,RETRY_LATER,360.0,492.85016560453255
6383,1780.82,UPI,Insufficient Funds,1,20,0.4963698129978603,7101.33,0,0.3457737140928289,615.7607455307916,1440,0.5732984293193717,WAIT_AND_NOTIFY,,492.60859642463333
6883,1438.05,Card,Insufficient Funds,0,3,0.2627524619389081,14708.04,1,0.34249334934512926,492.52256102576314,1440,0.5732984293193717,WAIT_AND_NOTIFY,,492.52256102576314
5055,883.08,UPI,Bank Declined,0,0,0.438984130615306,4418.85,1,0.5576048183924794,492.4096630260308,360,0.3333333333333333,DO_NOT_RETRY,,492.4096630260308
4541,1053.43,Card,Network Error,1,23,0.4149528071273977,7248.76,0,0.5842342137922789,615.4498478352004,15,0.7391304347826086,RETRY,15.0,492.3598782681604
3448,1332.79,NetBanking,Insufficient Funds,0,9,0.3269223783080386,9452.17,0,0.36915516667857906,492.0063145975434,1440,0.5732984293193717,WAIT_AND_NOTIFY,,492.0063145975434
