transaction_id,customer_id,customer_success_rate,customer_lifetime_value,amount,payment_method,failure_reason,retry_count,transaction_hour,recovered
6947,11760,0.9065390728843075,14064.592323110915,2529.189169784153,UPI,Technical Error,0,8,1
6948,12150,0.8097496423675393,8148.0634034538225,1177.8325285635449,UPI,Bank Declined,1,11,1
6949,12154,0.8196262021997317,6430.205004009768,7088.756514513408,Card,Insufficient Funds,4,21,0
6950,11939,0.9357333129254697,10890.111918478693,2000.7178204188053,NetBanking,Insufficient Funds,0,6,0
6951,11977,0.7725245501882341,21718.66434250793,976.8448470205846,Wallet,Expired Card,2,16,0
6952,12804,0.6411986855909997,17955.876879124382,1184.742102338048,UPI,Bank Declined,1,3,0
6953,12220,0.6806419986022377,12238.795671080847,3192.053377767454,UPI,Technical Error,0,6,1
6954,10998,0.8280059118375029,12038.057254746449,2248.1164582985994,UPI,Network Error,1,12,1
6955,10721,0.6961062581357275,20495.69152392462,3108.106545226676,UPI,Expired Card,3,20,0
6956,11214,0.6674740361457335,19052.42907504505,2329.553842256373,NetBanking,Technical Error,1,2,0
6957,11693,0.7456435854397643,6092.594333699413,16613.818671864734,Card,Insufficient Funds,2,16,0
6958,12878,0.6935544533075204,7301.032099039575,7020.578117355242,Card,Technical Error,1,5,1
6959,12272,0.8453695395336989,5522.207551106508,1261.3267805759626,UPI,Bank Declined,2,20,0
6960,11707,0.5841880309267593,5908.677987486796,425.9371012370607,Card,Technical Error,1,2,1
6961,12181,0.7648503992167947,3845.7406307687256,2079.804287905455,Wallet,Expired Card,0,15,0
6962,11060,0.755039276219803,6780.070022277273,956.15214672183,Card,Expired Card,0,18,0
6963,12140,0.7065364160252233,5650.618121843868,529.2774607551006,Wallet,Insufficient Funds,0,1,1
6964,12122,0.878921134503539,6404.805411282257,5644.529616439269,UPI,Insufficient Funds,1,6,1
6965,12803,0.9717888398527129,9198.253868259413,2950.2435524202974,UPI,Technical Error,3,13,1
6966,12230,0.7396048125298503,4240.778105872045,9159.462670361068,Wallet,Technical Error,0,3,0
6967,10716,0.7917940177723432,15163.040102373685,2768.5536257239532,Card,Insufficient Funds,1,3,0
6968,10458,0.7838481969237067,5183.645567406961,2395.700620374702,UPI,Technical Error,2,7,1
6969,11701,0.7314429830000959,10589.058860351946,833.3400325320509,UPI,Insufficient Funds,0,12,1
6970,10626,0.944157949159207,7673.911109727309,1594.0058513030922,Card,Network Error,1,13,1
6971,12456,0.5661750465863608,6054.420041933633,495.54043098276736,Card,Technical Error,4,18,0
6972,10206,0.6880760463855508,4072.122913982725,8424.781991590942,NetBanking,Network Error,1,8,0
6973,11356,0.5668170030320818,3092.4168419899943,798.8385936451734,UPI,Insufficient Funds,1,6,0
6974,10672,0.6749594148007216,3026.513009183937,3717.1877830714325,Card,Expired Card,1,14,0
6975,11977,0.7725245501882341,21718.66434250793,2329.2665611285356,Card,Bank Declined,0,7,0
6976,11939,0.9357333129254697,10890.111918478693,4396.935114602193,Card,Bank Declined,0,4,0
6977,12795,0.4504023370708556,53611.16151154145,3085.469353924839,Card,Insufficient Funds,0,16,0
6978,10272,0.6486658203948711,21281.694967287727,794.1200672394754,Card,Insufficient Funds,0,13,0
6979,12426,0.7441424690361401,8624.915627772538,2137.3281936825356,UPI,Bank Declined,3,12,1
6980,12673,0.6030731806812004,8812.196673174993,10580.569349749112,Card,Technical Error,3,15,0
6981,12711,0.653826572829225,3937.1016101034556,1308.773751836319,UPI,Technical Error,0,21,1
6982,11049,0.7379821234715825,6266.060448431851,9485.097171643678,UPI,Network Error,2,23,0
6983,12727,0.9489272015577394,31217.972298642177,5776.926049424005,UPI,Expired Card,1,4,1
6984,12591,0.481431321964192,32903.67270922683,3426.5092964491423,UPI,Expired Card,2,7,0
6985,12780,0.5989468540975097,912.2424036045397,1423.2912248037615,Card,Bank Declined,1,17,0
6986,11877,0.8363348329270788,7944.862279022204,3914.6229553915414,UPI,Bank Declined,2,15,1
6987,10090,0.655608550790472,3570.325334692856,1789.5150942646283,UPI,Technical Error,1,7,0
6988,10475,0.6324679610962733,4313.16764745749,8996.730975935998,Wallet,Network Error,1,6,0
6989,12046,0.9017072174124895,5739.594758438307,822.7191145656857,UPI,Insufficient Funds,0,22,0
6990,10725,0.6184831157818559,1428.359031978712,4056.176571094719,UPI,Technical Error,0,9,1
6991,11211,0.446777512140109,31045.831862046143,3067.92860406865,Card,Technical Error,1,9,0
6992,10533,0.5832315352978445,24625.912145951595,4140.321377516909,UPI,Expired Card,1,13,0
6993,12745,0.5521596400218036,9529.860424103717,6110.568098593127,Card,Network Error,1,8,1
6994,12927,0.552424348528638,13794.217098808756,1226.2828027580163,UPI,Technical Error,1,1,1
6995,10084,0.6197199035683203,9259.687232894667,1225.2148559225825,UPI,Technical Error,2,18,1
6996,12639,0.757473300437458,15734.945976827968,3697.337989857454,NetBanking,Insufficient Funds,0,2,1
6997,10840,0.6958637027502608,17609.12643054162,7821.549138048461,UPI,Technical Error,0,8,0
6998,10076,0.6460337671824113,6146.055708675576,2323.423304116256,UPI,Network Error,2,9,1
6999,12377,0.4862354801502507,7068.689626985499,12555.234899162599,UPI,Insufficient Funds,0,10,0
7000,12430,0.922754082056341,23703.458173587278,2208.4537077057175,UPI,Technical Error,2,19,0
7001,12424,0.6534314235333749,3597.0954196213643,1463.239973656278,UPI,Insufficient Funds,1,10,0
7002,12388,0.4625703686783099,10125.891641833037,4695.007521137094,UPI,Network Error,1,20,0
7003,11200,0.7172084532382876,5124.809577249205,1726.48710256561,Card,Bank Declined,1,11,0
7004,12471,0.7810438224208868,12377.311470163913,1748.1295717191908,Card,Insufficient Funds,0,13,0
7005,11990,0.6376211480054813,8797.695644251315,3866.096655490568,Card,Bank Declined,0,13,1
7006,12221,0.523484862161476,5637.691091338592,7569.421109007767,Card,Bank Declined,0,10,0
7007,10405,0.7844665820501648,11736.718555171909,4033.293993348475,NetBanking,Network Error,1,1,0
7008,12129,0.8349004717950899,3600.6753123130206,3321.9280657352074,Wallet,Insufficient Funds,0,12,0
7009,10020,0.6183092760116319,2581.73123709596,20405.95936284957,Card,Bank Declined,1,22,0
7010,12738,0.8274276856810043,18053.71060880311,5981.665882784251,Wallet,Expired Card,0,0,0
7011,10397,0.7747719424843972,64952.81596555789,2124.9622685515906,Card,Expired Card,0,2,0
7012,12377,0.4862354801502507,7068.689626985499,8979.546478067788,NetBanking,Network Error,1,4,1
7013,12272,0.8453695395336989,5522.207551106508,2346.033429377673,Card,Network Error,1,15,1
7014,11800,0.6897410538575198,6649.378522839378,5451.001574440804,NetBanking,Network Error,1,4,1
7015,12828,0.8862473320685159,24291.842290327382,5116.044933556258,UPI,Insufficient Funds,1,21,0
7016,11808,0.7066328319749353,15234.179272625332,2988.928047932158,Card,Expired Card,1,7,0
7017,10893,0.4923402116598175,3656.037563145425,1444.9650756828462,Card,Technical Error,0,4,1
7018,11944,0.7652077603775032,8254.505158113448,2899.9410545319492,NetBanking,Insufficient Funds,2,22,0
7019,10437,0.6724828487766117,5048.201419432822,1855.502471795925,Wallet,Bank Declined,2,8,1
7020,11295,0.8525385594386317,15909.080718352323,3878.9198247990785,UPI,Network Error,1,5,0
7021,11303,0.7295419035701356,19562.9298388811,4548.190939794333,Card,Bank Declined,1,15,0
7022,10222,0.5701815199448272,6075.534591030837,415.4645032841798,UPI,Bank Declined,0,3,1
7023,11610,0.8259407931158379,3474.3238590246265,4178.285767990747,UPI,Technical Error,3,12,0
7024,11960,0.6355137345628669,3294.417824274106,55563.42139458932,Wallet,Bank Declined,1,8,0
7025,10508,0.5037796993582335,19055.91468924529,2171.6638958907656,Card,Technical Error,2,2,0
7026,12664,0.756196090550403,13856.076494553994,8013.813464875383,UPI,Expired Card,0,18,0
7027,11065,0.6237588303180902,6232.122550154945,6260.213974771485,Card,Insufficient Funds,3,11,0
7028,11199,0.5433689052607836,3945.2115400967723,576.9235744013791,Card,Insufficient Funds,1,14,0
7029,11268,0.5973284338117183,8030.809913649347,4903.497270642828,UPI,Expired Card,1,9,0
7030,11276,0.8905320468840114,11553.27874895665,1286.1061381769935,UPI,Insufficient Funds,2,15,0
7031,11297,0.7488290528353024,3707.4270586217913,2446.6748459910737,Card,Insufficient Funds,0,12,0
7032,10603,0.8910786544465441,13004.855484615267,692.7753538125781,UPI,Expired Card,1,17,0
7033,11034,0.6865560371079128,16468.537833417093,4639.117049271555,UPI,Bank Declined,3,10,1
7034,12199,0.7548710253853336,8014.996764220213,2119.5666459452427,UPI,Bank Declined,0,5,1
7035,10188,0.3878773553224689,19991.574675523458,11444.807496438783,NetBanking,Insufficient Funds,2,10,0
7036,10675,0.7043010493772874,4354.559834257984,765.4093362385544,UPI,Expired Card,1,17,0
7037,10637,0.4860217923664446,10888.251155291517,7396.013169458241,NetBanking,Technical Error,2,10,1
7038,12258,0.8792144890019209,29978.594252671322,4543.035510686331,Card,Network Error,1,1,1
7039,11996,0.8691321588482954,4458.9600753449095,1263.5338712883447,UPI,Network Error,1,18,0
7040,11844,0.7524536228739216,1223.482709967997,635.494992090716,Card,Insufficient Funds,1,2,0
7041,12386,0.8316731741229139,20278.932423957252,2230.7332833700393,UPI,Expired Card,0,17,0
7042,10046,0.6228530209153391,4145.278949700002,3776.8838319949027,NetBanking,Technical Error,0,14,0
7043,10819,0.7917263305129899,8004.087613696103,1027.0292492587675,Wallet,Bank Declined,2,14,0
7044,11080,0.5566964429077952,5625.92457149095,1153.996447521904,UPI,Expired Card,0,1,1
7045,11277,0.8058251105354365,15366.24903209672,8026.097874616264,NetBanking,Expired Card,1,21,0
7046,12884,0.813953046318659,9207.210531296912,1364.461042261213,UPI,Technical Error,3,7,0
7047,12999,0.7655657336261138,6693.94382651899,5323.623154439364,UPI,Expired Card,3,14,0
7048,12645,0.6056417355748962,3438.754038441318,10085.531651081748,UPI,Insufficient Funds,0,9,0
7049,12217,0.5444598527664753,37672.924031219634,1333.741474470739,Card,Technical Error,0,9,1
7050,11169,0.7127126344175766,18424.940292264815,854.4659883102331,UPI,Insufficient Funds,0,19,1
7051,12886,0.6295021754076785,11362.272675618695,7129.515274159272,Card,Technical Error,1,19,0
7052,11056,0.7435576053929706,2794.721887116035,2210.9545787932734,NetBanking,Expired Card,0,5,0
7053,11538,0.7378987419457897,7863.1009210680495,1922.154112254771,NetBanking,Network Error,2,14,0
7054,10795,0.8947339007646631,2495.374530172846,12439.596693473868,NetBanking,Technical Error,2,20,0
7055,12862,0.6243500353507927,4944.315677942822,2280.508182603623,UPI,Insufficient Funds,1,3,0
7056,12389,0.8834446438861112,8778.049411930544,3934.9473959286815,Card,Network Error,1,10,1
7057,10047,0.8176534896695485,4663.949175346842,594.9737150149901,Wallet,Insufficient Funds,1,20,0
7058,12411,0.6476613020057397,2568.690729054476,2761.828782961173,UPI,Insufficient Funds,5,8,0
7059,11421,0.6040466612817654,13644.29523783466,1234.8689359146665,NetBanking,Network Error,1,4,0
7060,11218,0.9044139278165005,16246.077688382227,1795.4950312086607,UPI,Network Error,5,22,1
7061,11760,0.9065390728843075,14064.592323110915,1692.7997249002603,Card,Bank Declined,0,0,0
7062,10724,0.5564561835687364,9841.418438194298,10953.232704445685,Card,Network Error,1,12,0
7063,11344,0.8445096524834611,10066.622138520843,1535.8935010971998,Wallet,Technical Error,1,18,1
7064,11817,0.901025935998935,7274.63689493166,1746.260790555686,Card,Network Error,2,5,1
7065,10137,0.7462240436029807,14029.443950164818,13829.029309222078,NetBanking,Insufficient Funds,1,5,0
7066,10354,0.8088310871952985,5367.159603203945,2086.345940241476,UPI,Technical Error,1,10,1
7067,11868,0.6935826404425126,5969.921667223865,1602.869094723337,UPI,Technical Error,0,0,1
7068,11093,0.6373672984289316,8206.1195445967,8955.73995668205,UPI,Technical Error,0,1,1
7069,10810,0.8245337639949533,7130.336500611807,3028.8814040292855,Card,Technical Error,3,3,0
7070,11605,0.5921525891608447,5830.523236424089,3254.34652765794,Card,Network Error,0,2,1
7071,11743,0.8548087599797596,1207.2067637209707,4019.3833610745146,Wallet,Expired Card,3,23,0
7072,12759,0.8649171306884176,1732.1332419409976,11380.008005972479,UPI,Expired Card,1,4,0
7073,10058,0.8427411521917934,7969.112079874321,1060.0208888129528,UPI,Technical Error,3,4,1
7074,10770,0.38105060852639333,6834.195691632515,9362.079697938312,Wallet,Bank Declined,1,5,1
7075,10388,0.7574565996741053,43915.18472527995,669.3332050350392,UPI,Insufficient Funds,0,5,1
7076,12893,0.7437851246442275,2220.5377242906134,1319.0011121884847,Card,Technical Error,0,10,0
7077,12916,0.782851066995825,10386.506395953193,1216.057611433719,UPI,Insufficient Funds,0,19,0
7078,10338,0.9177329691122569,35310.25813161506,2588.815282790823,UPI,Insufficient Funds,1,9,1
7079,10756,0.6053932976226034,5320.933375054414,1407.7892063007948,UPI,Expired Card,2,14,0
7080,10595,0.7831409900016322,1645.2554624358904,10625.35681951738,UPI,Network Error,2,17,1
7081,10435,0.6079455355634145,25149.600384769998,5014.509981234001,Card,Bank Declined,0,3,0
7082,11473,0.8390778264576311,11660.23696332152,2937.692409051567,NetBanking,Expired Card,1,5,0
7083,10376,0.9234293971520758,35791.82986490146,1238.7028414030788,NetBanking,Technical Error,2,6,0
7084,11982,0.7367903186957956,8986.614492618904,12104.815803380148,UPI,Network Error,3,3,1
7085,12438,0.8995206569534085,8539.560118606694,3289.064589845234,UPI,Bank Declined,1,8,1
7086,12528,0.528274583779908,38344.60610978336,2319.7539685828233,Card,Technical Error,1,23,1
7087,12868,0.5144971944476946,7956.746750753918,2601.737526064756,UPI,Technical Error,1,22,0
7088,10113,0.8979587766913386,5029.97735010279,2387.7532105025475,NetBanking,Technical Error,0,22,1
7089,10773,0.6868831765626031,8587.720966589079,6947.322112099639,Card,Insufficient Funds,1,0,0
7090,11926,0.826735985367005,14266.79898016793,9231.283078567645,Wallet,Technical Error,0,22,1
7091,12219,0.7517343910855584,40139.734580907636,1180.928335021087,UPI,Network Error,1,23,1
7092,10017,0.6833180569626461,6975.458300623341,1552.6439710431032,UPI,Expired Card,0,22,0
7093,10234,0.8372224796892941,4688.4756145219935,1632.0446234776082,UPI,Network Error,3,1,0
7094,11333,0.5878376176706527,2639.2126888189614,4104.601486218016,UPI,Insufficient Funds,2,5,0
7095,11692,0.7520115617385482,5044.710923841247,8087.391439524666,Card,Bank Declined,1,9,0
7096,12770,0.7437958464224149,15242.77434540046,755.1838032550701,Wallet,Technical Error,0,22,1
7097,10280,0.9418066345673602,4959.802213481082,1046.9398067013708,UPI,Technical Error,2,10,0
7098,10830,0.5665770093858158,2572.4847050054696,2114.138362955796,UPI,Insufficient Funds,3,16,0
7099,11138,0.4779075983834528,8156.3811849752,5083.513885763393,UPI,Bank Declined,0,16,1
7100,11695,0.5947102055380048,14897.322986540248,1163.3134997765258,Card,Insufficient Funds,0,17,0
7101,11690,0.7475185259671379,4022.063344267041,2026.2367712975727,Card,Bank Declined,2,19,0
7102,11586,0.682250546550642,45171.78123022319,1448.8537150046038,Card,Insufficient Funds,0,8,0
7103,10417,0.42248181131304274,7293.994011920171,6358.301417621028,Card,Expired Card,1,22,0
7104,12331,0.7458281953629279,15232.914624042629,2671.671342057085,Card,Technical Error,1,23,0
7105,10584,0.6193002036967591,7475.035484195847,1438.4161827783414,Card,Expired Card,1,18,0
7106,11351,0.8876587544161447,9515.447322320704,919.3456681801932,NetBanking,Expired Card,2,15,1
7107,11364,0.7199965760240221,5001.119481702534,2006.110361077318,UPI,Network Error,1,13,0
7108,12669,0.8077101832890005,17356.601081683024,2289.3988483251883,UPI,Network Error,0,6,1
7109,12268,0.7592989791711209,4972.978079576403,6955.676902955542,UPI,Expired Card,2,23,0
7110,12056,0.676848378250585,26575.694118004652,8251.69937395286,UPI,Bank Declined,2,3,1
7111,11932,0.3670064885770707,7688.006872059685,913.1711442811942,UPI,Insufficient Funds,1,13,0
7112,10831,0.8976505830174187,3429.8023740791177,7979.018529893731,UPI,Bank Declined,1,1,0
7113,12422,0.7585000558141927,14972.653770052466,6078.948454159917,UPI,Insufficient Funds,1,11,0
7114,10533,0.5832315352978445,24625.912145951595,1752.79623517852,NetBanking,Bank Declined,0,8,0
7115,11122,0.6820503241772865,7696.35336874572,6360.975467978255,Card,Insufficient Funds,2,3,0
7116,11705,0.8333811549756728,5865.722085892707,1349.998825803402,UPI,Insufficient Funds,1,7,1
7117,12749,0.525158760856809,9276.069076366251,4472.257138226167,NetBanking,Network Error,2,0,0
7118,12879,0.7481541572035889,15006.117387607357,33699.22177926114,Card,Technical Error,2,11,1
7119,12824,0.5089630577338685,2594.559125219048,3753.8934670376507,UPI,Network Error,0,9,1
7120,11405,0.9282736792687423,2369.817883593283,2117.9774128579174,Wallet,Insufficient Funds,1,17,0
7121,11886,0.6031498678451166,2121.6202818271413,801.2709294769676,UPI,Bank Declined,2,4,1
7122,12987,0.6307906588758743,10305.550975637181,3236.0698744798697,NetBanking,Insufficient Funds,5,23,0
7123,10446,0.5629876509913092,12899.146761036505,8086.11255366354,Wallet,Technical Error,2,21,0
7124,12727,0.9489272015577394,31217.972298642177,1466.505798947433,Card,Technical Error,1,21,0
7125,12391,0.7769983738161489,3645.8027318144223,5120.205247472723,Card,Insufficient Funds,4,3,0
7126,12472,0.7548001791298515,16074.559241300243,2290.859235745999,Wallet,Insufficient Funds,2,15,0
7127,10624,0.5974380010393326,949.0970820957019,2001.2687909354934,UPI,Bank Declined,1,9,0
7128,11863,0.8369764158174432,17970.72769239892,4862.403002129644,UPI,Bank Declined,0,13,1
7129,12353,0.43003379211491133,3038.3871425092234,448.90603864315074,Card,Bank Declined,3,2,0
7130,12195,0.7518801912363311,41823.04476393031,2461.8053740352548,NetBanking,Insufficient Funds,2,14,0
7131,12896,0.5440618907786329,5658.500870584263,7998.882968862022,Card,Bank Declined,3,10,0
7132,10731,0.6855424772256444,3500.361052318478,2477.97178146016,Wallet,Expired Card,2,13,0
7133,12501,0.5319693262393553,3940.2073173960034,3001.9359594804896,UPI,Expired Card,0,13,0
7134,10937,0.8529667982576002,18114.12097783325,2610.4535249745522,NetBanking,Network Error,1,16,0
7135,12080,0.7354114875774828,7330.345217625345,20183.456415006884,Wallet,Technical Error,1,3,0
7136,11755,0.6076882372398786,11047.654635213778,4380.177347698567,UPI,Insufficient Funds,2,9,0
7137,11524,0.8123096768258856,5243.542641943367,832.0917215236207,Wallet,Insufficient Funds,5,10,0
7138,11720,0.7656367713639616,2290.796056490701,1253.940025775451,UPI,Bank Declined,4,4,0
7139,11216,0.7318508432517866,12971.76884234806,3274.594886987968,Wallet,Network Error,0,20,0
7140,11203,0.7613560113083312,2235.1808900657334,10486.664047080714,Wallet,Expired Card,0,4,0
7141,11890,0.8861484626983588,7505.102003593255,5773.957505929733,UPI,Insufficient Funds,1,5,0
7142,11541,0.65442160414688,1746.0174442192529,8041.525969187653,Card,Insufficient Funds,1,14,1
7143,10390,0.6583783558677274,17431.151875217973,963.177288526543,Card,Technical Error,2,13,1
7144,12404,0.880626193755145,10141.589480238868,5601.4415892816605,UPI,Bank Declined,0,20,1
7145,12620,0.5544217592632522,10130.153478798507,1425.410126485819,UPI,Technical Error,0,16,1
7146,12511,0.5879141219817952,2730.15914246302,2643.8372995915083,UPI,Network Error,2,6,0
7147,12977,0.7881568101965449,2290.4474580058336,6975.0425195375765,Card,Insufficient Funds,2,0,0
7148,10098,0.64931142385856,7097.195158444262,1688.1276514234662,Card,Technical Error,2,0,0
7149,12195,0.7518801912363311,41823.04476393031,706.0710526731027,Wallet,Bank Declined,0,16,1
7150,10569,0.41532096651053724,2905.349439666091,2062.9884991818485,UPI,Bank Declined,0,23,0
7151,10726,0.6521256304381481,14344.62192976347,3364.5831709474596,Card,Expired Card,1,15,0
7152,11001,0.4234726846981812,8088.752795963622,5901.218562433856,UPI,Insufficient Funds,0,15,0
7153,11570,0.5591422746156338,21552.77299519432,1225.2588104249323,Card,Bank Declined,1,3,1
7154,10302,0.6671069996087942,13350.006444299048,1712.8211172665856,Wallet,Bank Declined,3,10,0
7155,12051,0.7645003728846947,5707.530456277267,3696.7943228225895,UPI,Insufficient Funds,1,4,0
7156,12825,0.843489648379726,8131.4635213423535,5145.218787879991,UPI,Insufficient Funds,2,4,0
7157,12154,0.8196262021997317,6430.205004009768,3651.5069295736507,Card,Insufficient Funds,1,1,1
7158,12122,0.878921134503539,6404.805411282257,2574.6368949345574,UPI,Network Error,1,14,1
7159,11063,0.5621290591585651,1274.425028255575,1422.930050240428,UPI,Bank Declined,3,12,1
7160,10638,0.7961294525687785,1424.8422451803215,7238.246639276903,UPI,Technical Error,1,1,1
7161,12742,0.7880687579231769,8575.782284449378,10032.053231758448,UPI,Insufficient Funds,1,10,1
7162,11142,0.6785468923478584,8479.018522690356,1661.6247080618557,Card,Technical Error,2,2,0
7163,12120,0.8081122470104234,10117.262253654771,1854.92740337647,Wallet,Insufficient Funds,1,3,0
7164,10551,0.48359489481706874,3334.984589052927,5905.668085776278,Card,Insufficient Funds,1,5,0
7165,10976,0.6785910129299667,26015.500730999687,3523.7655398640036,UPI,Bank Declined,0,22,1
7166,10095,0.7304744863775433,4086.5085935296374,5334.227955714939,UPI,Technical Error,0,11,0
7167,12931,0.7663871760852622,3527.625495500806,3908.9195319039072,Wallet,Insufficient Funds,1,18,0
7168,11191,0.6520496802249774,12066.449209210175,4357.777361343745,Wallet,Bank Declined,0,18,1
7169,12324,0.6522635478982256,10011.498309396606,1983.8454001215646,UPI,Insufficient Funds,0,10,0
7170,12306,0.98,7649.989280985087,404.2439768547894,Wallet,Network Error,4,6,0
7171,10045,0.7181599629625427,3810.792595559734,3616.733751030881,Wallet,Expired Card,1,16,0
7172,10345,0.700282322634847,11264.14651625208,5942.733584824592,UPI,Bank Declined,3,0,0
7173,10846,0.8978416764673225,1651.561205776917,3967.2469656396233,Card,Network Error,1,19,0
7174,12942,0.601652598379844,1607.1269369610386,1413.7384127740165,Card,Network Error,1,16,1
7175,11076,0.7037864744216041,7565.832314411026,1671.0363804859662,UPI,Expired Card,3,23,0
7176,11171,0.9219331358026541,18462.89081221821,34790.28204373339,UPI,Technical Error,0,9,0
7177,11556,0.6140341349977316,4413.686029454293,4237.679061323262,UPI,Insufficient Funds,1,13,1
7178,10232,0.6968270147372974,8799.027471962027,284.9363664316692,Wallet,Insufficient Funds,1,5,0
7179,10050,0.735998582592996,15245.422351522622,1678.6796372081528,NetBanking,Network Error,0,15,1
7180,10664,0.8112076766700905,8566.624486682935,2399.358223535066,UPI,Network Error,0,5,1
7181,10450,0.6971867260833522,11899.848283106454,864.0500175057136,Card,Bank Declined,0,4,1
7182,11362,0.3196809848885423,10384.499355079322,2617.974153243593,UPI,Technical Error,1,15,1
7183,10350,0.8423871589961326,4753.194459743361,1820.8888475182312,Card,Network Error,1,18,1
7184,12696,0.7954687925173696,8311.530163514872,3625.874007002159,NetBanking,Bank Declined,0,10,0
7185,11308,0.7686814487281094,1102.4827503018146,2242.18099484773,Card,Network Error,0,18,1
7186,12925,0.7436020663573113,6404.538437079634,1480.2392728823932,UPI,Expired Card,3,14,0
7187,10582,0.6442034951250735,7185.780910899388,2124.2393459485506,UPI,Insufficient Funds,1,6,0
7188,10244,0.6412663945494349,16259.431744536221,6953.90884788328,Card,Technical Error,2,18,1
7189,10549,0.7459013491957945,2914.231969944011,3178.2306240395274,Card,Insufficient Funds,0,5,1
7190,10727,0.7035658841274687,6722.1193626312825,2403.8251582378693,Card,Insufficient Funds,0,12,0
7191,10638,0.7961294525687785,1424.8422451803215,4235.447004903187,Card,Expired Card,0,23,0
7192,10583,0.6967717094740301,5477.317004919357,2976.234154265555,NetBanking,Technical Error,0,4,1
7193,12273,0.5905953657328874,3676.946200641129,985.7829554705143,Card,Network Error,3,8,0
7194,12874,0.5497309012359061,8198.356154893238,5922.673408265527,Wallet,Bank Declined,1,20,1
7195,10440,0.8052392933775191,9509.062142715093,1596.6258707629781,UPI,Insufficient Funds,0,16,1
7196,11467,0.6099666017577419,42367.40029377205,2116.34396351477,Wallet,Bank Declined,1,6,0
7197,11819,0.747348390918636,5491.038776411998,656.1691689746817,UPI,Network Error,0,14,0
7198,10411,0.5327845122227653,7689.698210046133,6781.467648409024,Card,Network Error,1,10,1
7199,10813,0.6879082430070393,7581.874573455344,3376.731884549965,Card,Insufficient Funds,3,9,0
7200,10245,0.7399031632548739,10373.136508782038,3963.3890640830527,UPI,Bank Declined,2,8,0
7201,10582,0.6442034951250735,7185.780910899388,6726.472965940248,Wallet,Network Error,2,4,0
7202,11730,0.9472402465891707,5646.140409798835,6784.414897291389,UPI,Expired Card,1,23,0
7203,12547,0.6396598455035021,6729.761594776121,1473.945965950391,Card,Network Error,0,13,1
7204,10981,0.6863778007617815,30843.472652366643,3017.3107185252597,NetBanking,Network Error,1,16,1
7205,11974,0.7093699776532906,2359.336800827367,2735.7191263218456,UPI,Technical Error,2,13,1
7206,10549,0.7459013491957945,2914.231969944011,2488.3986815634007,Wallet,Bank Declined,0,8,1
7207,12164,0.8801394648630547,5787.200113913583,1333.3956858240226,Card,Bank Declined,3,0,0
7208,11387,0.587830798326953,4853.314292851573,12394.745498558566,Wallet,Network Error,0,4,0
7209,11937,0.7977416206859421,3958.5510824484154,8218.676684173553,Card,Technical Error,2,19,1
7210,10203,0.9427988280363945,31490.23821951265,4644.411977616889,Card,Network Error,2,18,1
7211,10350,0.8423871589961326,4753.194459743361,11577.30691023617,UPI,Insufficient Funds,0,23,0
7212,10318,0.8842422955328425,7058.296369898105,4790.716119171773,NetBanking,Bank Declined,3,22,0
7213,12987,0.6307906588758743,10305.550975637181,2201.5116333287765,UPI,Network Error,1,14,1
7214,12536,0.5351012047229649,14523.70688171097,1955.7304265183664,Card,Network Error,3,12,1
7215,11692,0.7520115617385482,5044.710923841247,4384.029850447143,UPI,Bank Declined,3,7,0
7216,10106,0.6558433886079342,4503.4905004302,751.3488591306598,UPI,Network Error,1,10,1
7217,12701,0.7555095485757192,19210.438649379703,7091.720896579599,UPI,Technical Error,0,15,0
7218,12219,0.7517343910855584,40139.734580907636,584.949864864244,Wallet,Network Error,1,22,0
7219,12566,0.6395585678182142,22371.890887489422,8976.579073376557,Card,Network Error,0,17,0
7220,11878,0.8345772275925623,12458.222112515423,4898.582983332865,Card,Technical Error,3,20,0
7221,10957,0.7570793132732224,2024.6331796154614,20967.620394145844,NetBanking,Technical Error,2,17,0
7222,12860,0.6189041685198029,5117.790201083501,3569.142112875349,Card,Bank Declined,1,19,0
7223,12575,0.3503380007170367,15961.463591384108,5744.262018976853,UPI,Expired Card,0,17,0
7224,12367,0.6408993306454861,15208.758797628983,5984.877889352405,Card,Insufficient Funds,1,6,0
7225,11060,0.755039276219803,6780.070022277273,1229.5732460765112,Wallet,Bank Declined,2,12,0
7226,12546,0.6815853510672742,2421.54458354262,1025.1869330599213,UPI,Insufficient Funds,2,19,0
7227,12312,0.6833940670988299,19905.906472536924,1171.7122114435406,Card,Technical Error,1,5,1
7228,11691,0.5382861647948629,4831.119171753421,2884.968216742862,Card,Technical Error,0,3,0
7229,11672,0.831666799357755,38470.07120923935,2959.3986187895125,UPI,Technical Error,1,4,1
7230,12955,0.5776543141735311,20894.792552817842,3084.2221355941356,Wallet,Insufficient Funds,1,1,0
7231,10401,0.6342745034717076,3806.0174170843725,4886.109558837328,UPI,Technical Error,1,5,1
7232,10601,0.6978110374885664,18194.06043933693,1418.2367887595622,UPI,Bank Declined,0,18,0
7233,12999,0.7655657336261138,6693.94382651899,6898.021904415182,Wallet,Expired Card,1,14,0
7234,10217,0.7960896766295336,6730.8774854614385,4584.919693375148,Card,Insufficient Funds,0,1,0
7235,12377,0.4862354801502507,7068.689626985499,14482.459932084861,UPI,Insufficient Funds,1,20,0
