transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered,recommended_delay_minutes,historical_recovery_rate
4718,9742.54,Card,Insufficient Funds,2,13,0.5428828388715553,11234.55,0,1440,0.5732984293193717
4719,6141.52,Card,Network Error,2,1,0.6722150795923556,13496.52,0,15,0.7391304347826086
4720,3333.57,UPI,Network Error,0,20,0.2122388996838415,9375.66,1,15,0.7391304347826086
4721,8161.29,Card,Bank Declined,4,6,0.1404014900519622,1083.03,0,360,0.3333333333333333
4722,5004.01,UPI,Insufficient Funds,1,20,0.0793874975760013,1066.48,1,1440,0.5732984293193717
4723,3060.11,Card,Bank Declined,0,10,0.4223130921447225,564.45,0,360,0.3333333333333333
4724,2200.49,NetBanking,Technical Error,4,23,0.2213494696259185,7073.89,0,60,0.6748166259168704
4725,2749.25,NetBanking,Technical Error,1,11,0.0816229086996664,1566.22,0,60,0.6748166259168704
4726,125.16,Card,Expired Card,3,21,0.9550661959286916,774.08,0,360,0.13221153846153846
4727,3679.75,UPI,Bank Declined,4,4,0.7333913432475374,3230.09,0,360,0.3333333333333333
4728,1829.0,Wallet,Bank Declined,1,23,0.5178545082003968,4094.07,0,360,0.3333333333333333
4729,14656.95,UPI,Insufficient Funds,2,15,0.7433474828075097,7464.14,0,1440,0.5732984293193717
4730,3039.18,Card,Expired Card,4,21,0.6114581722976001,8162.45,0,360,0.13221153846153846
4731,907.81,UPI,Bank Declined,1,6,0.1780325938802841,8609.33,0,360,0.3333333333333333
4732,2835.91,Wallet,Bank Declined,2,7,0.6334364440206182,18398.02,1,360,0.3333333333333333
4733,1047.2,Card,Expired Card,2,3,0.6810122688635378,6044.09,1,360,0.13221153846153846
4734,4785.79,Card,Network Error,0,3,0.2374708391575193,17136.45,0,15,0.7391304347826086
4735,3987.61,UPI,Network Error,1,5,0.3201446472789873,5710.4,0,15,0.7391304347826086
4736,7768.56,Card,Insufficient Funds,0,1,0.3833006597593595,5441.8,0,1440,0.5732984293193717
4737,1351.7,Card,Bank Declined,0,8,0.6025466396802377,4576.27,1,360,0.3333333333333333
4738,3084.08,Card,Expired Card,3,7,0.1268079820563675,7813.64,1,360,0.13221153846153846
4739,761.26,UPI,Network Error,0,17,0.7434781235049653,15674.65,1,15,0.7391304347826086
4740,6011.89,UPI,Bank Declined,0,11,0.346024270763364,15363.48,0,360,0.3333333333333333
4741,5008.4,UPI,Insufficient Funds,3,15,0.6917726196928239,14903.25,0,1440,0.5732984293193717
4742,4894.19,UPI,Bank Declined,3,0,0.9328873933835344,11053.32,1,360,0.3333333333333333
4743,2985.79,UPI,Network Error,4,19,0.8698746467584554,2559.44,0,15,0.7391304347826086
4744,4513.25,UPI,Insufficient Funds,0,3,0.7375811294819381,127670.19,1,1440,0.5732984293193717
4745,14828.99,UPI,Network Error,2,13,0.1933269836512385,2135.83,1,15,0.7391304347826086
4746,2241.51,UPI,Network Error,3,17,0.7320743685755086,9157.4,1,15,0.7391304347826086
4747,3424.28,UPI,Technical Error,1,4,0.6357894059660303,162380.33,1,60,0.6748166259168704
4748,1006.14,NetBanking,Insufficient Funds,4,2,0.77254682251209,19582.23,0,1440,0.5732984293193717
4749,1251.05,Card,Technical Error,4,18,0.8688139208383999,4022.72,1,60,0.6748166259168704
4750,3287.27,UPI,Network Error,0,11,0.3114751140388939,27401.62,1,15,0.7391304347826086
4751,8990.59,Card,Bank Declined,2,18,0.6443040724201815,9848.9,0,360,0.3333333333333333
4752,2307.04,Card,Expired Card,3,19,0.2751381852546666,3581.94,0,360,0.13221153846153846
4753,2354.5,NetBanking,Insufficient Funds,1,10,0.346284939236635,10077.82,0,1440,0.5732984293193717
4754,1984.49,UPI,Network Error,0,20,0.5206445442552907,5637.84,0,15,0.7391304347826086
4755,1746.28,UPI,Bank Declined,2,19,0.4341633917321441,6537.38,1,360,0.3333333333333333
4756,4003.69,Wallet,Network Error,0,8,0.6006306024703318,8454.53,0,15,0.7391304347826086
4757,666.97,UPI,Network Error,0,19,0.7587614703787049,16310.69,1,15,0.7391304347826086
4758,10731.51,UPI,Insufficient Funds,4,22,0.605020024604421,19963.57,0,1440,0.5732984293193717
4759,1532.38,UPI,Network Error,1,4,0.9698004945957688,3911.55,1,15,0.7391304347826086
4760,6135.85,UPI,Network Error,1,9,0.7381200091203063,11616.31,1,15,0.7391304347826086
4761,837.15,Wallet,Technical Error,1,8,0.985011826461981,6200.24,1,60,0.6748166259168704
4762,5818.75,UPI,Insufficient Funds,1,12,0.7434407240540865,17452.12,1,1440,0.5732984293193717
4763,5836.84,NetBanking,Bank Declined,3,7,0.5079188722492985,2918.05,1,360,0.3333333333333333
4764,4377.36,Wallet,Network Error,3,21,0.4110057630937014,7936.61,1,15,0.7391304347826086
4765,1102.76,Card,Insufficient Funds,1,12,0.7356603901365852,1301.09,1,1440,0.5732984293193717
4766,3825.9,UPI,Network Error,2,21,0.687124390546235,16387.61,1,15,0.7391304347826086
4767,913.19,UPI,Insufficient Funds,3,17,0.6687647036905728,49098.7,0,1440,0.5732984293193717
4768,2315.17,UPI,Bank Declined,3,22,0.7217838442261945,38052.68,1,360,0.3333333333333333
4769,8344.96,UPI,Technical Error,2,8,0.8721721132466823,18724.97,1,60,0.6748166259168704
4770,6612.4,Card,Technical Error,1,8,0.2277603075407523,14397.93,0,60,0.6748166259168704
4771,3026.56,UPI,Network Error,0,1,0.5648947288945176,63961.43,1,15,0.7391304347826086
4772,1124.61,NetBanking,Technical Error,3,6,0.6033011876273083,4643.89,0,60,0.6748166259168704
4773,5685.01,Card,Technical Error,0,4,0.2928568378050461,6289.89,1,60,0.6748166259168704
4774,3039.3,Card,Network Error,0,20,0.9879496147643988,33277.14,1,15,0.7391304347826086
4775,292.86,NetBanking,Expired Card,2,5,0.7855379163462197,7049.24,0,360,0.13221153846153846
4776,6520.0,UPI,Network Error,1,12,0.3212661025053857,3212.54,1,15,0.7391304347826086
4777,2909.59,UPI,Network Error,0,23,0.3584343556680829,1771.86,1,15,0.7391304347826086
4778,9921.42,UPI,Bank Declined,1,17,0.7182581488401267,3499.51,1,360,0.3333333333333333
4779,996.98,UPI,Expired Card,4,2,0.0114934214933426,47010.7,0,360,0.13221153846153846
4780,124.37,Card,Bank Declined,1,9,0.4640403376744778,7307.5,0,360,0.3333333333333333
4781,3940.58,UPI,Insufficient Funds,2,22,0.3431109721022263,3787.79,1,1440,0.5732984293193717
4782,3990.07,UPI,Insufficient Funds,2,2,0.8540029679722546,7417.15,1,1440,0.5732984293193717
4783,549.68,Wallet,Insufficient Funds,4,0,0.7912949104489229,11217.85,0,1440,0.5732984293193717
4784,1120.47,UPI,Bank Declined,2,5,0.3320969267204869,1263.22,0,360,0.3333333333333333
4785,46873.97,Card,Technical Error,1,22,0.8647969774987677,3325.51,1,60,0.6748166259168704
4786,2195.99,UPI,Network Error,1,15,0.9136000060675284,1830.52,0,15,0.7391304347826086
4787,6191.66,UPI,Insufficient Funds,1,16,0.5524588491342609,35003.78,1,1440,0.5732984293193717
4788,1555.17,Card,Technical Error,2,15,0.1592370026580729,7201.51,0,60,0.6748166259168704
4789,368.59,NetBanking,Network Error,1,9,0.770328082848268,6800.91,0,15,0.7391304347826086
4790,2514.28,UPI,Network Error,3,6,0.3193442400276957,6766.06,0,15,0.7391304347826086
4791,2285.63,UPI,Bank Declined,4,7,0.5272813900398021,2644.12,1,360,0.3333333333333333
4792,1998.44,UPI,Technical Error,3,2,0.0455886645274681,13603.13,0,60,0.6748166259168704
4793,2658.08,UPI,Bank Declined,1,4,0.5000904226171115,50779.62,0,360,0.3333333333333333
4794,3882.63,UPI,Insufficient Funds,2,18,0.380264533240386,4369.18,0,1440,0.5732984293193717
4795,2565.43,Card,Bank Declined,4,6,0.6860652932407991,19697.71,0,360,0.3333333333333333
4796,842.18,UPI,Technical Error,3,17,0.0407836799561085,7246.75,0,60,0.6748166259168704
4797,4847.34,UPI,Network Error,1,21,0.6249454721359465,3776.18,1,15,0.7391304347826086
4798,424.38,Card,Insufficient Funds,2,17,0.7719560735740663,20039.44,0,1440,0.5732984293193717
4799,383.62,UPI,Insufficient Funds,1,5,0.0127781466338637,1601.88,0,1440,0.5732984293193717
4800,6242.78,UPI,Network Error,3,4,0.7499633446720101,1953.86,1,15,0.7391304347826086
4801,4949.39,Wallet,Network Error,3,5,0.1302040272751535,47459.54,1,15,0.7391304347826086
4802,2814.68,UPI,Bank Declined,4,5,0.6980561154729612,5414.26,0,360,0.3333333333333333
4803,738.45,Card,Technical Error,2,21,0.4552763763757076,26676.5,1,60,0.6748166259168704
4804,1468.64,UPI,Expired Card,0,21,0.551991306311767,7204.0,1,360,0.13221153846153846
4805,2292.17,UPI,Insufficient Funds,1,22,0.3373472504308128,640.65,0,1440,0.5732984293193717
4806,604.32,UPI,Network Error,2,10,0.2454664063274177,15997.17,0,15,0.7391304347826086
4807,1423.64,UPI,Insufficient Funds,0,16,0.0710473580573491,11707.09,0,1440,0.5732984293193717
4808,5723.47,UPI,Technical Error,2,8,0.8646899874812065,3837.14,1,60,0.6748166259168704
4809,12423.01,UPI,Bank Declined,1,21,0.610429215635682,24249.39,1,360,0.3333333333333333
4810,1959.74,NetBanking,Insufficient Funds,1,15,0.9827991593209174,20645.41,1,1440,0.5732984293193717
4811,6351.77,Card,Technical Error,4,9,0.8504519004049165,3808.47,0,60,0.6748166259168704
4812,439.63,UPI,Technical Error,3,14,0.8696332672191484,23925.92,0,60,0.6748166259168704
4813,5764.37,Card,Insufficient Funds,3,7,0.5978496806826731,10096.89,0,1440,0.5732984293193717
4814,1334.15,NetBanking,Insufficient Funds,3,13,0.0809427044660446,8682.06,0,1440,0.5732984293193717
4815,4053.54,Card,Bank Declined,4,15,0.9133962620658764,3876.89,0,360,0.3333333333333333
4816,2326.8,UPI,Network Error,3,18,0.1178862341492367,3242.12,0,15,0.7391304347826086
4817,11163.6,NetBanking,Technical Error,2,2,0.517146009358569,33489.78,0,60,0.6748166259168704
4818,1243.35,UPI,Network Error,3,12,0.8568557381116441,11888.42,1,15,0.7391304347826086
4819,5583.7,UPI,Network Error,3,8,0.4724080143233209,20833.3,0,15,0.7391304347826086
4820,2254.07,Card,Technical Error,1,11,0.165670354157583,5015.92,1,60,0.6748166259168704
4821,2544.51,NetBanking,Network Error,4,4,0.3731968487069104,13412.48,0,15,0.7391304347826086
4822,2480.33,NetBanking,Network Error,4,20,0.9883873602098822,5718.23,0,15,0.7391304347826086
4823,1279.63,NetBanking,Network Error,3,18,0.9997591864912428,15785.56,1,15,0.7391304347826086
4824,2939.22,UPI,Technical Error,0,6,0.7108349900477425,1992.52,1,60,0.6748166259168704
4825,2799.94,NetBanking,Insufficient Funds,1,6,0.8879923093544555,2027.76,0,1440,0.5732984293193717
4826,3794.24,UPI,Bank Declined,3,18,0.0442067281645807,2682.0,0,360,0.3333333333333333
4827,3243.81,UPI,Insufficient Funds,0,7,0.2759715749824912,8005.33,0,1440,0.5732984293193717
4828,6620.95,Card,Technical Error,2,5,0.3689595493738321,881.01,1,60,0.6748166259168704
4829,7506.38,UPI,Bank Declined,1,2,0.0119976474681818,12845.55,1,360,0.3333333333333333
4830,1042.5,Card,Bank Declined,4,21,0.3769615555969486,14959.14,0,360,0.3333333333333333
4831,7106.55,UPI,Expired Card,0,0,0.0930315850594002,1411.95,0,360,0.13221153846153846
4832,910.2,NetBanking,Expired Card,3,5,0.5174093020156069,5397.38,0,360,0.13221153846153846
4833,5366.1,UPI,Expired Card,0,22,0.00441930889893,51881.13,0,360,0.13221153846153846
4834,5539.94,UPI,Insufficient Funds,4,19,0.2704498885671516,5223.01,0,1440,0.5732984293193717
4835,440.84,NetBanking,Technical Error,2,19,0.8662834026342114,2958.07,1,60,0.6748166259168704
4836,3271.42,UPI,Bank Declined,0,18,0.2130580539202645,5566.69,1,360,0.3333333333333333
4837,1865.91,Card,Insufficient Funds,3,20,0.0648434296489481,26157.86,0,1440,0.5732984293193717
4838,1395.82,Card,Bank Declined,0,12,0.2497307844494549,2568.44,0,360,0.3333333333333333
4839,11508.63,Card,Network Error,2,16,0.8275587060034868,14078.17,1,15,0.7391304347826086
4840,1550.48,Card,Insufficient Funds,0,21,0.5871873634945313,12371.98,1,1440,0.5732984293193717
4841,1330.92,UPI,Network Error,2,17,0.5860743693375408,8017.3,1,15,0.7391304347826086
4842,3215.36,NetBanking,Technical Error,2,19,0.0005740116675021,5554.78,0,60,0.6748166259168704
4843,5917.03,UPI,Bank Declined,1,5,0.4721512138756111,20482.61,1,360,0.3333333333333333
4844,2587.25,UPI,Bank Declined,1,10,0.265618039701236,2592.43,0,360,0.3333333333333333
4845,9569.83,UPI,Bank Declined,3,5,0.336209012216395,12131.76,1,360,0.3333333333333333
4846,5069.39,Card,Expired Card,3,6,0.5986866376681214,1718.69,0,360,0.13221153846153846
4847,337.58,Card,Insufficient Funds,3,0,0.8743397751253548,21262.13,1,1440,0.5732984293193717
4848,1755.54,NetBanking,Bank Declined,2,21,0.1816569058378776,17277.13,0,360,0.3333333333333333
4849,1699.62,Card,Bank Declined,2,23,0.7682220236685471,5339.87,1,360,0.3333333333333333
4850,4814.37,Card,Technical Error,1,7,0.0489021774384373,6417.23,1,60,0.6748166259168704
4851,215.98,NetBanking,Insufficient Funds,2,13,0.3267291659126095,13067.02,0,1440,0.5732984293193717
4852,38139.65,UPI,Bank Declined,1,21,0.2189126896798514,2088.3,1,360,0.3333333333333333
4853,5069.65,Card,Bank Declined,0,19,0.9155839836729552,6013.6,1,360,0.3333333333333333
4854,3459.49,Card,Technical Error,3,0,0.1779979063658494,8085.94,0,60,0.6748166259168704
4855,9716.37,UPI,Insufficient Funds,3,4,0.5786319181310116,1470.93,1,1440,0.5732984293193717
4856,31059.32,NetBanking,Network Error,4,4,0.1647831657552398,19884.28,0,15,0.7391304347826086
4857,7120.6,UPI,Insufficient Funds,1,13,0.47348371527668,64878.2,1,1440,0.5732984293193717
4858,7698.75,Card,Expired Card,4,6,0.4133999013650808,89753.5,0,360,0.13221153846153846
4859,3397.14,Card,Network Error,3,16,0.0413571922338478,1151.11,0,15,0.7391304347826086
4860,2587.57,NetBanking,Network Error,4,10,0.825867593700604,25859.65,1,15,0.7391304347826086
4861,1852.34,NetBanking,Bank Declined,0,21,0.7801127151166437,4311.1,0,360,0.3333333333333333
4862,1304.91,Card,Bank Declined,4,6,0.2778583720678051,7253.57,1,360,0.3333333333333333
4863,1499.65,Card,Insufficient Funds,0,0,0.6139951368959531,3035.11,1,1440,0.5732984293193717
4864,772.35,UPI,Network Error,3,14,0.3626695808807784,14873.3,0,15,0.7391304347826086
4865,2763.16,UPI,Expired Card,2,18,0.7692271432799548,663.41,0,360,0.13221153846153846
4866,552.99,NetBanking,Bank Declined,1,9,0.6924844562828575,2441.22,0,360,0.3333333333333333
4867,3608.03,NetBanking,Technical Error,4,8,0.0904669811199618,846.71,0,60,0.6748166259168704
4868,2874.6,NetBanking,Insufficient Funds,0,12,0.8441881653698631,4545.14,1,1440,0.5732984293193717
4869,3452.78,UPI,Expired Card,3,23,0.1794261050950419,5923.59,0,360,0.13221153846153846
4870,1768.47,NetBanking,Bank Declined,3,12,0.1741097024653937,1679.5,0,360,0.3333333333333333
4871,64657.56,NetBanking,Bank Declined,2,5,0.7337468748195516,13649.8,1,360,0.3333333333333333
4872,11615.73,UPI,Bank Declined,3,7,0.1832510613907619,12497.66,0,360,0.3333333333333333
4873,858.73,Card,Technical Error,3,11,0.1223969535414285,19260.96,0,60,0.6748166259168704
4874,3762.61,Card,Technical Error,2,1,0.335582827228481,33066.72,0,60,0.6748166259168704
4875,1622.94,Card,Bank Declined,3,15,0.8387124808031767,6209.61,1,360,0.3333333333333333
4876,1080.87,Wallet,Network Error,0,11,0.1768087582325213,10123.28,1,15,0.7391304347826086
4877,780.49,UPI,Insufficient Funds,4,22,0.3390729931178201,2913.97,1,1440,0.5732984293193717
4878,4592.67,Card,Bank Declined,4,17,0.2862539505772564,8667.33,0,360,0.3333333333333333
4879,1508.12,Card,Bank Declined,0,2,0.3560608647198859,9070.96,1,360,0.3333333333333333
4880,7846.52,UPI,Network Error,4,17,0.7142717943576957,37242.2,0,15,0.7391304347826086
4881,8052.86,NetBanking,Network Error,3,10,0.4054655809843882,13850.61,0,15,0.7391304347826086
4882,11777.13,Card,Technical Error,4,4,0.7595766813408428,14125.45,1,60,0.6748166259168704
4883,1271.07,UPI,Technical Error,4,12,0.6404031382483674,5989.84,1,60,0.6748166259168704
4884,4795.18,UPI,Insufficient Funds,3,9,0.3610991821089173,309.06,1,1440,0.5732984293193717
4885,5610.83,UPI,Technical Error,4,20,0.4322407816072305,8297.93,0,60,0.6748166259168704
4886,1855.34,Card,Insufficient Funds,3,21,0.7036227120585031,5030.56,0,1440,0.5732984293193717
4887,1377.78,NetBanking,Technical Error,2,14,0.5347554131782302,2665.95,0,60,0.6748166259168704
4888,14906.02,UPI,Insufficient Funds,2,5,0.8683401614273868,16995.68,0,1440,0.5732984293193717
4889,3742.45,UPI,Technical Error,4,15,0.9331834184767672,21747.19,1,60,0.6748166259168704
4890,5630.58,UPI,Network Error,2,22,0.7177073260383426,2961.08,1,15,0.7391304347826086
4891,1310.19,Card,Bank Declined,4,7,0.9892071198222792,8417.04,0,360,0.3333333333333333
4892,880.7,Wallet,Network Error,2,19,0.596536787419335,7275.09,1,15,0.7391304347826086
4893,1686.74,Card,Insufficient Funds,4,2,0.0398307903107074,25236.65,0,1440,0.5732984293193717
4894,2633.26,Card,Insufficient Funds,1,4,0.5048520561271634,12548.14,0,1440,0.5732984293193717
4895,1028.42,Card,Network Error,0,14,0.2300092793858589,16527.23,1,15,0.7391304347826086
4896,2951.76,UPI,Technical Error,2,2,0.3337131803843086,5603.33,0,60,0.6748166259168704
4897,550.87,Card,Bank Declined,3,14,0.490070052148203,12249.61,0,360,0.3333333333333333
4898,972.58,Card,Bank Declined,0,1,0.2950508044108314,19384.53,1,360,0.3333333333333333
4899,5830.81,Card,Network Error,4,11,0.30962163876517,82110.16,0,15,0.7391304347826086
4900,5452.29,NetBanking,Network Error,0,4,0.4020163364101822,4716.85,0,15,0.7391304347826086
4901,2014.49,Card,Bank Declined,3,8,0.2864573477563108,5624.82,0,360,0.3333333333333333
4902,1077.32,Card,Technical Error,3,21,0.1695009951812475,3870.97,1,60,0.6748166259168704
4903,1066.99,NetBanking,Network Error,4,3,0.7655602625713122,5181.6,1,15,0.7391304347826086
4904,2052.33,Wallet,Insufficient Funds,2,22,0.3952117623738442,32274.71,1,1440,0.5732984293193717
4905,5678.93,Card,Insufficient Funds,2,20,0.8317573004899602,3537.28,1,1440,0.5732984293193717
4906,7542.02,UPI,Bank Declined,1,6,0.8827169895146285,11964.26,1,360,0.3333333333333333
4907,1814.32,UPI,Network Error,3,15,0.75096348615182,21979.58,0,15,0.7391304347826086
4908,940.59,Card,Insufficient Funds,1,12,0.3966731620418344,26878.36,0,1440,0.5732984293193717
4909,3896.54,UPI,Expired Card,3,1,0.7213221130214745,34697.4,0,360,0.13221153846153846
4910,1308.28,UPI,Bank Declined,1,1,0.1552205043785729,12972.54,0,360,0.3333333333333333
4911,1775.34,UPI,Network Error,2,8,0.6611157591555525,11765.61,0,15,0.7391304347826086
4912,11218.01,Card,Insufficient Funds,3,14,0.406032063953861,4590.25,1,1440,0.5732984293193717
4913,6816.6,Card,Technical Error,2,3,0.6556444149917248,1130.87,1,60,0.6748166259168704
4914,3491.11,UPI,Technical Error,0,16,0.7547905921417233,4467.03,1,60,0.6748166259168704
4915,835.54,UPI,Insufficient Funds,2,8,0.5626864880333017,9501.05,1,1440,0.5732984293193717
4916,3682.68,Card,Expired Card,3,14,0.642478593054894,22328.16,1,360,0.13221153846153846
4917,8627.04,UPI,Bank Declined,0,0,0.213527931405258,36364.21,1,360,0.3333333333333333
4918,2047.48,UPI,Network Error,1,1,0.5926995547093319,8156.04,1,15,0.7391304347826086
4919,11511.64,Card,Technical Error,4,8,0.4604742887952491,24944.81,0,60,0.6748166259168704
4920,10858.95,Card,Technical Error,3,10,0.4280528595572074,9579.97,0,60,0.6748166259168704
4921,15736.42,UPI,Expired Card,4,18,0.4103157543712945,9977.26,1,360,0.13221153846153846
4922,4045.03,Card,Technical Error,4,0,0.3109240279858686,6007.66,0,60,0.6748166259168704
4923,5363.61,UPI,Expired Card,0,18,0.3053346623864285,5036.37,0,360,0.13221153846153846
4924,12261.1,Card,Insufficient Funds,1,8,0.6997064279505371,4528.65,1,1440,0.5732984293193717
4925,4662.91,UPI,Bank Declined,2,1,0.5577997558356445,4673.73,0,360,0.3333333333333333
4926,1805.81,UPI,Network Error,0,4,0.0299521073636642,4128.45,1,15,0.7391304347826086
4927,1903.51,Card,Technical Error,1,16,0.0485252300788697,18961.36,0,60,0.6748166259168704
4928,3784.07,Card,Network Error,2,0,0.5701190010482267,28820.76,1,15,0.7391304347826086
4929,820.11,UPI,Insufficient Funds,2,13,0.8462834788051602,3792.83,0,1440,0.5732984293193717
4930,2583.09,UPI,Technical Error,1,11,0.0439778112089565,3319.09,0,60,0.6748166259168704
4931,8924.42,NetBanking,Expired Card,2,22,0.5072069341101135,6725.4,1,360,0.13221153846153846
4932,333.2,Card,Bank Declined,3,9,0.8511353755057024,3385.62,0,360,0.3333333333333333
4933,13828.43,UPI,Insufficient Funds,3,18,0.0044479780988292,2929.26,0,1440,0.5732984293193717
4934,9157.92,Card,Insufficient Funds,0,14,0.2757939076018061,5717.01,1,1440,0.5732984293193717
4935,1882.27,UPI,Insufficient Funds,2,0,0.9199202183460408,10337.67,1,1440,0.5732984293193717
4936,5132.72,Card,Network Error,2,0,0.0814696233915712,10210.15,1,15,0.7391304347826086
4937,2990.36,UPI,Expired Card,1,10,0.6069964774994865,5922.77,0,360,0.13221153846153846
4938,10198.44,UPI,Insufficient Funds,3,10,0.5073816665993269,4795.84,0,1440,0.5732984293193717
4939,7963.97,UPI,Network Error,4,4,0.1516793631488782,14895.15,1,15,0.7391304347826086
4940,735.04,UPI,Network Error,0,2,0.042487009986145,11950.06,1,15,0.7391304347826086
4941,5362.91,UPI,Bank Declined,3,10,0.5025871017445005,9626.05,0,360,0.3333333333333333
4942,2426.91,UPI,Network Error,1,3,0.7351301889890595,4608.54,1,15,0.7391304347826086
4943,3238.39,UPI,Technical Error,0,5,0.1772427773245775,30732.73,1,60,0.6748166259168704
4944,1439.18,UPI,Technical Error,4,17,0.6913198288203897,2184.75,1,60,0.6748166259168704
4945,17122.3,Card,Bank Declined,0,6,0.5463833117520974,4632.22,1,360,0.3333333333333333
4946,8434.3,UPI,Technical Error,3,20,0.3578464255907332,3020.96,0,60,0.6748166259168704
4947,1422.58,Card,Bank Declined,4,23,0.6644304962251527,8117.13,1,360,0.3333333333333333
4948,784.77,UPI,Insufficient Funds,1,3,0.191976777583824,4157.6,0,1440,0.5732984293193717
4949,2027.03,UPI,Insufficient Funds,0,13,0.4569313209514614,8903.04,1,1440,0.5732984293193717
4950,4603.18,Card,Bank Declined,3,7,0.5493049815648999,13679.18,1,360,0.3333333333333333
4951,3790.32,Wallet,Insufficient Funds,1,19,0.4586955402655568,28704.09,0,1440,0.5732984293193717
4952,10437.21,UPI,Bank Declined,4,10,0.3975013768571686,10041.7,0,360,0.3333333333333333
4953,6567.7,UPI,Network Error,0,13,0.7409136395682366,9888.9,1,15,0.7391304347826086
4954,7860.21,Card,Network Error,2,20,0.6561009665223498,12459.93,0,15,0.7391304347826086
4955,4133.4,NetBanking,Insufficient Funds,3,2,0.639462085361417,824.71,0,1440,0.5732984293193717
4956,743.0,Wallet,Bank Declined,3,10,0.8918006449135621,8582.65,0,360,0.3333333333333333
4957,2451.12,UPI,Network Error,2,3,0.9935006573547976,2677.59,1,15,0.7391304347826086
4958,8604.92,UPI,Bank Declined,1,8,0.5672045332202077,4234.38,0,360,0.3333333333333333
4959,2831.26,Card,Bank Declined,3,4,0.3482678776947099,7186.94,0,360,0.3333333333333333
4960,4929.98,Card,Technical Error,1,12,0.7788753491818147,21003.85,1,60,0.6748166259168704
4961,2167.33,Card,Insufficient Funds,4,19,0.1420990627828328,1383.7,0,1440,0.5732984293193717
4962,1064.42,NetBanking,Bank Declined,2,3,0.5129091710441792,10291.28,1,360,0.3333333333333333
4963,2635.05,Card,Insufficient Funds,1,6,0.5245084819546395,8987.39,1,1440,0.5732984293193717
4964,4060.44,UPI,Insufficient Funds,4,1,0.9834678675296524,12470.03,0,1440,0.5732984293193717
4965,1547.37,UPI,Expired Card,0,19,0.9910068149867144,75870.11,1,360,0.13221153846153846
4966,2354.98,Card,Bank Declined,3,18,0.7992141382808866,38425.58,0,360,0.3333333333333333
4967,1165.07,UPI,Network Error,2,6,0.4730156877855798,10841.94,0,15,0.7391304347826086
4968,9129.31,UPI,Technical Error,0,19,0.5472257899747835,14195.13,0,60,0.6748166259168704
4969,2220.63,UPI,Insufficient Funds,0,23,0.3197416315184244,7811.37,1,1440,0.5732984293193717
4970,12743.23,UPI,Insufficient Funds,0,20,0.8298457036778141,17316.67,1,1440,0.5732984293193717
4971,13749.36,UPI,Technical Error,1,8,0.746546193835706,8395.99,1,60,0.6748166259168704
4972,2748.89,NetBanking,Technical Error,3,18,0.771425287824123,12422.7,0,60,0.6748166259168704
4973,1087.41,UPI,Bank Declined,2,19,0.1386763381551019,4169.68,1,360,0.3333333333333333
4974,370.22,Card,Bank Declined,3,1,0.398633971310341,10203.97,0,360,0.3333333333333333
4975,684.0,UPI,Technical Error,3,20,0.5373516904219443,31633.69,0,60,0.6748166259168704
4976,754.58,UPI,Bank Declined,3,15,0.1246579686567889,14296.64,0,360,0.3333333333333333
4977,11830.9,Wallet,Insufficient Funds,4,5,0.3686230263835929,9104.76,0,1440,0.5732984293193717
4978,3347.02,NetBanking,Bank Declined,4,18,0.0874325224142105,445.23,0,360,0.3333333333333333
4979,4401.08,UPI,Bank Declined,4,17,0.9588412272749308,11892.46,1,360,0.3333333333333333
4980,323.62,Card,Insufficient Funds,4,16,0.7512633295760242,7426.02,1,1440,0.5732984293193717
4981,899.67,UPI,Bank Declined,3,10,0.6207481209847618,2771.06,0,360,0.3333333333333333
4982,7237.85,Wallet,Technical Error,3,22,0.2048564335269475,7577.18,0,60,0.6748166259168704
4983,3971.0,UPI,Network Error,2,3,0.3341274371774744,7613.19,1,15,0.7391304347826086
4984,2572.91,UPI,Insufficient Funds,2,23,0.1444849019133598,8151.68,1,1440,0.5732984293193717
4985,5244.01,Card,Bank Declined,2,7,0.5361196269610043,17068.0,0,360,0.3333333333333333
4986,15302.9,NetBanking,Technical Error,2,23,0.8205159897881344,6559.27,1,60,0.6748166259168704
4987,2389.78,UPI,Insufficient Funds,2,17,0.0190365216898116,6340.57,1,1440,0.5732984293193717
4988,3195.09,Card,Insufficient Funds,4,12,0.1033086696973449,5692.55,0,1440,0.5732984293193717
4989,3614.1,UPI,Bank Declined,3,20,0.2293497739411134,10346.36,0,360,0.3333333333333333
4990,32601.37,NetBanking,Insufficient Funds,2,7,0.7140667431590878,13928.99,1,1440,0.5732984293193717
4991,365.27,UPI,Expired Card,1,9,0.8939798387693473,29407.76,1,360,0.13221153846153846
4992,5903.04,NetBanking,Network Error,2,17,0.7530123367744916,13756.61,1,15,0.7391304347826086
4993,2657.65,UPI,Bank Declined,2,17,0.5249475501708947,23788.5,0,360,0.3333333333333333
4994,5254.14,UPI,Technical Error,3,16,0.1051123641142705,18890.75,1,60,0.6748166259168704
4995,1544.77,Wallet,Bank Declined,4,15,0.754914374356487,9441.71,1,360,0.3333333333333333
4996,2838.51,Wallet,Insufficient Funds,0,5,0.10563974037388,3919.93,0,1440,0.5732984293193717
